PheCode	Phenotype	Variance	Maximum Difference
363.3	Chorioretinal scars	0.0	0.009999999999999998
363.4	Choroidal degenerations	0.0	0.0
361.1	Retinal detachment with retinal defect	0.0	0.06
361.2	Retinoschisis and retinal cysts	0.0	0.009999999999999998
361.0	Retinal detachments and defects	0.0	0.2
362.0	Other retinal disorders	0.0	0.030000000000000027
362.1	Retinopathy of prematurity	0.0	0.0
362.3	Other nondiabetic retinopathy	0.0	0.019999999999999997
362.29	Macular degeneration (senile) of retina NOS	0.0	0.08999999999999997
362.6	Peripheral retinal degenerations	0.0	0.04000000000000001
362.7	Hereditary retinal dystrophies	0.0	0.009999999999999998
362.8	Retinal hemorrhage/ischemia	0.0	0.030000000000000002
362.31	Separation of retinal layers	0.0	0.02
365.0	Glaucoma	0.0	0.19000000000000017
365.11	Primary open angle glaucoma	0.0	0.07
365.2	Primary angle-closure glaucoma	0.0	0.06
379.2	Disorders of vitreous body	0.0	0.10000000000000003
360.2	Progressive myopia	0.0	0.03
360.3	Hypotony of eye	0.0	0.0
377.3	Optic neuritis/neuropathy	0.0	0.030000000000000006
377.0	Disorders of optic nerve and visual pathways	0.0	0.03
377.1	Optic atrophy	0.0	0.019999999999999997
378.5	Paralytic strabismus	0.0	0.04000000000000001
378.0	Strabismus and other disorders of binocular eye movements	0.0	0.01
378.1	Strabismus (not specified as paralytic)	0.0	0.15000000000000002
367.0	Disorders of refraction and accommodation; blindness and low vision	0.0	0.02
367.8	Hypermetropia	0.0	0.01999999999999999
367.1	Myopia	0.0	0.04999999999999999
367.2	Astigmatism	0.0	0.0
368.3	Anisometropia	0.0	0.019999999999999997
367.4	Presbyopia	0.0	0.0
368.7	Disorders of accommodation	0.0	0.0
368.0	Visual disturbances	0.0	0.12999999999999995
368.1	Amblyopia	0.0	0.06
368.9	Subjective visual disturbances	0.0	0.12999999999999998
368.2	Diplopia and disorders of binocular vision	0.0	0.08000000000000002
368.4	Visual field defects	0.0	0.03
368.5	Color vision deficiencies	0.0	0.01
367.9	Blindness and low vision	0.01	0.21
378.2	Nystagmus and other irregular eye movements	0.0	0.039999999999999994
379.4	Anomalies of pupillary function	0.0	0.009999999999999998
379.9	Pain, swelling or discharge of eye	0.0	0.030000000000000006
380.1	Otitis externa	0.0	0.08
686.1	Carbuncle and furuncle	0.04	0.5700000000000001
385.3	Cholesteatoma	0.0	0.09000000000000001
380.0	Disorders of external ear	0.0	0.03
380.4	Impacted cerumen	0.0	0.03
381.11	Suppurative and unspecified otitis media	0.0	0.13999999999999999
381.2	Eustachian tube disorders	0.0	0.030000000000000006
381.3	Mastoiditis & related conditions	0.0	0.020000000000000004
384.4	Perforation of tympanic membrane	0.0	0.18000000000000002
384.0	Other disorders of tympanic membrane	0.0	0.039999999999999994
384.1	Myringitis	0.0	0.01
385.0	Other disorders of middle ear and mastoid	0.0	0.020000000000000004
385.5	Tympanosclerosis and middle ear disease related to otitis media	0.0	0.04
383.0	Otosclerosis	0.0	0.03
386.0	Vertiginous syndromes and other disorders of vestibular system	0.0	0.019999999999999997
386.1	Meniere's disease	0.0	0.03
386.21	Central origin vertigo	0.0	0.01
386.3	Labyrinthitis	0.0	0.06
389.3	Degenerative and vascular disorders of ear	0.0	0.0
389.0	Hearing loss	0.01	0.25
389.2	Conductive hearing loss	0.0	0.05000000000000002
389.1	Sensorineural hearing loss	0.0	0.07999999999999999
382.0	Otalgia	0.0	0.06999999999999999
381.9	Otorrhea	0.0	0.05
389.4	Tinnitus	0.0	0.09
389.5	Disorders of acoustic nerve	0.0	0.0
388.0	Other disorders of ear	0.0	0.02
41.21	Rheumatic fever / chorea	0.0	0.01
394.4	Acute rheumatic heart disease	0.0	0.01
420.21	Acute pericarditis	0.0	0.030000000000000006
420.1	Myocarditis	0.0	0.010000000000000002
394.2	Mitral valve disease	0.01	0.2799999999999999
394.0	Rheumatic disease of the heart valves	0.0	0.07
394.3	Aortic valve disease	0.0	0.09999999999999998
394.7	Disease of tricuspid valve	0.0	0.19000000000000006
395.1	Nonrheumatic mitral valve disorders	0.01	0.2500000000000001
395.2	Nonrheumatic aortic valve disorders	0.0	0.03
420.22	Chronic pericarditis	0.0	0.009999999999999998
401.1	Essential hypertension	4.19	6.120000000000001
401.21	Hypertensive heart disease	0.0	0.05
401.22	Hypertensive chronic kidney disease	0.04	0.56
401.2	Hypertensive heart and/or renal disease	0.0	0.01
401.3	Other hypertensive complications	0.0	0.05
411.3	Angina pectoris	0.89	2.7299999999999995
411.1	Unstable angina (intermediate coronary syndrome)	0.13	1.0000000000000002
411.2	Myocardial infarction	0.38	1.7599999999999998
414.0	Other forms of chronic heart disease	0.01	0.3400000000000001
411.9	Other acute and subacute forms of ischemic heart disease	0.0	0.16000000000000003
411.4	Coronary atherosclerosis	0.46	1.9800000000000004
411.8	Other chronic ischemic heart disease, unspecified	0.96	2.83
440.0	Atherosclerosis	0.0	0.030000000000000006
411.41	Aneurysm and dissection of heart	0.0	0.06
415.11	Pulmonary embolism and infarction, acute	0.0	0.01
415.0	Pulmonary heart disease	0.01	0.33000000000000007
415.21	Primary pulmonary hypertension	0.0	0.11000000000000001
415.2	Chronic pulmonary heart disease	0.0	0.09
420.2	Pericarditis	0.0	0.09999999999999998
747.13	Congenital anomalies of great vessels	0.0	0.18999999999999995
395.3	Nonrheumatic tricuspid valve disorders	0.0	0.020000000000000004
395.4	Nonrheumatic pulmonary valve disorders	0.0	0.020000000000000004
425.1	Primary/intrinsic cardiomyopathies	0.0	0.09000000000000002
425.11	Hypertrophic obstructive cardiomyopathy	0.0	0.03
425.12	Other hypertrophic cardiomyopathy	0.0	0.03
425.8	Other cardiomyopathy	0.0	0.04
425.0	Cardiomyopathy	0.0	0.01
425.2	Secondary/extrinsic cardiomyopathies	0.0	0.0
426.21	First degree AV block	0.0	0.19
426.23	Second degree AV block	0.0	0.020000000000000018
426.24	Atrioventricular block, complete	0.0	0.03
426.2	Atrioventricular [AV] block	0.0	0.03
426.32	Left bundle branch block	0.0	0.16000000000000003
426.3	Bundle branch block	0.0	0.06000000000000001
426.31	Right bundle branch block	0.0	0.18000000000000005
426.25	Other heart block	0.0	0.020000000000000004
426.4	Anomalous atrioventricular excitation	0.0	0.039999999999999994
426.8	Other cardiac conduction disorders	0.0	0.019999999999999997
426.0	Cardiac conduction disorders	0.0	0.03
427.42	Cardiac arrest	0.0	0.15000000000000002
427.1	Paroxysmal tachycardia, unspecified	0.0	0.010000000000000002
427.12	Paroxysmal ventricular tachycardia	0.0	0.13
427.11	Paroxysmal supraventricular tachycardia	0.0	0.14
427.2	Atrial fibrillation and flutter	0.04	0.5099999999999998
427.41	Ventricular fibrillation and flutter	0.0	0.03
427.61	Supraventricular premature beats	0.0	0.010000000000000002
427.6	Premature beats	0.0	0.03
427.3	Other specified cardiac dysrhythmias	0.01	0.27
427.8	Sinoatrial node dysfunction (Bradycardia)	0.0	0.01999999999999999
427.5	Arrhythmia (cardiac) NOS	0.0	0.08000000000000002
428.2	Heart failure NOS	0.13	1.0199999999999998
428.1	Congestive heart failure (CHF) NOS	0.05	0.5999999999999999
416.0	Cardiomegaly	0.04	0.56
430.1	Subarachnoid hemorrhage	0.0	0.08000000000000002
459.9	Circulatory disease NEC	0.59	2.26
430.2	Intracerebral hemorrhage	0.0	0.06
430.3	Subdural hemorrhage	0.0	0.04999999999999999
430.0	Intracranial hemorrhage	0.0	0.030000000000000002
433.2	Occlusion of cerebral arteries	0.03	0.48
433.21	Cerebral artery occlusion, with cerebral infarction	0.02	0.43999999999999995
433.11	Occlusion of cerebral arteries, with cerebral infarction	0.0	0.05
433.1	Occlusion and stenosis of precerebral arteries	0.01	0.24000000000000002
433.3	Cerebral ischemia	0.01	0.26
442.4	Arterial dissection	0.0	0.0
433.5	Cerebral aneurysm	0.0	0.06999999999999999
433.12	Cerebral atherosclerosis	0.0	0.06
433.32	Moyamoya disease	0.0	0.0
433.8	Late effects of cerebrovascular disease	0.02	0.42000000000000004
440.9	Atherosclerosis of aorta	0.0	0.06
440.1	Atherosclerosis of renal artery	0.0	0.019999999999999997
440.2	Atherosclerosis of the extremities	0.0	0.15000000000000002
442.1	Aortic aneurysm	0.0	0.03999999999999998
442.11	Abdominal aortic aneurysm	0.0	0.08000000000000002
442.0	Other aneurysm	0.0	0.0
442.8	Aneurysm of other specified artery	0.0	0.049999999999999996
442.2	Aneurysm of iliac artery	0.0	0.020000000000000004
442.3	Aneurysm of artery of lower extremity	0.0	0.030000000000000006
443.8	Other specified peripheral vascular diseases	0.0	0.019999999999999997
443.1	Raynaud's syndrome	0.0	0.04999999999999999
446.1	Thromboangiitis obliterans	0.0	0.01
443.9	Peripheral vascular disease, unspecified	0.11	0.94
444.0	Arterial embolism and thrombosis	0.0	0.14
444.2	Embolism and thrombosis of abdominal aorta	0.0	0.02
444.1	Arterial embolism and thrombosis of lower extremity artery	0.0	0.18999999999999997
447.0	Other disorders of arteries and arterioles	0.0	0.11000000000000001
447.1	Stricture of artery	0.01	0.26
446.9	Arteritis NOS	0.0	0.01999999999999999
448.0	Disease of capillaries	0.0	0.020000000000000004
217.1	Nevus, non-neoplastic	0.0	0.03
451.0	Phlebitis and thrombophlebitis	0.0	0.07
451.2	Phlebitis and thrombophlebitis of lower extremities	0.02	0.42000000000000015
452.0	Other venous embolism and thrombosis	0.0	0.10999999999999999
454.1	Varicose veins of lower extremity	0.02	0.41000000000000014
454.11	Varicose veins of lower extremity, symptomtic	0.0	0.17
455.0	Hemorrhoids	0.17	1.1399999999999997
530.2	Esophageal bleeding (varices/hemorrhage)	0.02	0.39000000000000007
454.0	Varicose veins	0.0	0.09999999999999999
452.8	Postphlebitic syndrome	0.0	0.01
459.0	Other disorders of circulatory system	0.0	0.020000000000000004
456.0	Chronic venous insufficiency [CVI]	0.0	0.09000000000000001
289.4	Lymphadenitis	0.02	0.39
450.0	Noninfectious disorders of lymphatic channels	0.0	0.18
458.9	Hypotension NOS	0.04	0.6099999999999999
458.1	Orthostatic hypotension	0.02	0.35
458.2	Iatrogenic hypotension	0.0	0.04000000000000001
429.1	Heart transplant/surgery	0.0	0.01
464.0	Acute sinusitis	0.0	0.04000000000000001
465.2	Acute pharyngitis	0.0	0.09
474.1	Acute tonsillitis	0.0	0.14
465.4	Acute laryngitis and tracheitis	0.0	0.04000000000000001
483.0	Acute bronchitis and bronchiolitis	0.0	0.05
481.0	Influenza	0.0	0.14
480.11	Pneumococcal pneumonia	0.24	1.3800000000000001
480.12	Pseudomonal pneumonia	0.0	0.030000000000000002
480.5	Bronchopneumonia and lung abscess	0.0	0.11000000000000001
503.0	Pulmonary congestion and hypostasis	0.0	0.17
519.8	Other diseases of respiratory system, NEC	0.42	1.83
476.0	Allergic rhinitis	0.0	0.08000000000000002
472.0	Chronic pharyngitis and nasopharyngitis	0.0	0.06
475.0	Chronic sinusitis	0.0	0.12
471.0	Nasal polyps	0.0	0.07000000000000006
479.0	Other upper respiratory disease	0.03	0.47
470.0	Septal Deviations/Turbinate Hypertrophy	0.02	0.3799999999999999
474.2	Chronic tonsillitis and adenoiditis	0.0	0.12999999999999998
474.0	Acute and chronic tonsillitis	0.0	0.04000000000000001
473.1	Chronic laryngitis	0.0	0.02
473.3	Paralysis/spasm of vocal cords or larynx	0.0	0.04999999999999999
473.0	Diseases of the larynx and vocal cords	0.01	0.3
497.0	Bronchitis	0.01	0.22999999999999998
496.2	Chronic bronchitis	0.0	0.13
496.1	Emphysema	0.1	0.8899999999999999
496.21	Obstructive chronic bronchitis	0.44	1.84
496.0	Chronic airway obstruction	1.83	3.7699999999999996
495.0	Asthma	1.27	3.0
495.2	Asthma with exacerbation	0.0	0.11
496.3	Bronchiectasis	0.01	0.32000000000000006
500.2	Pneumoconiosis	0.0	0.09000000000000001
500.1	Extrinsic allergic alveolitis	0.0	0.02
500.0	Lung disease due to external agents	0.0	0.020000000000000004
501.0	Pneumonitis due to inhalation of food or vomitus	0.0	0.18999999999999997
509.2	Respiratory insufficiency	0.05	0.62
505.0	Other pulmonary inflamation or edema	0.0	0.019999999999999997
502.0	Postinflammatory pulmonary fibrosis	0.0	0.19
506.0	Empyema and pneumothorax	0.01	0.25
507.0	Pleurisy; pleural effusion	0.11	0.9200000000000002
509.3	Pulmonary insufficiency or respiratory failure following trauma and surgery	0.0	0.0
519.2	Respiratory complications	0.0	0.09000000000000001
509.1	Respiratory failure	0.07	0.7399999999999999
508.0	Pulmonary collapse; interstitial and compensatory emphysema	0.03	0.45000000000000007
510.0	Other diseases of lung	0.0	0.17
513.8	Disorders of diaphragm	0.0	0.019999999999999997
519.0	Other diseases of respiratory system, not elsewhere classified	0.0	0.030000000000000002
714.1	Rheumatoid arthritis	0.02	0.36
520.0	Disorders of tooth development	0.0	0.0
520.1	Hereditary disturbances in tooth structure	0.0	0.01
520.2	Disturbances in tooth eruption	0.0	0.09000000000000002
521.1	Dental caries	0.12	0.9400000000000001
521.2	Dental abrasion, erosion and attrition	0.0	0.01
521.4	Tooth complications likely association with other diseases	0.0	0.01
523.0	Gingival and periodontal diseases	0.0	0.09000000000000001
521.0	Diseases of hard tissues of teeth	0.0	0.01
522.0	Diseases of pulp and periapical tissues	0.0	0.03
522.1	Pulpitis and necrosis of tooth pulp	0.0	0.01
523.31	Acute periodontitis	0.0	0.030000000000000002
523.32	Chronic periodontitis	0.0	0.15999999999999998
522.5	Periapical abscess	0.0	0.18
523.1	Gingivitis	0.0	0.02
523.3	Periodontitis (acute or chronic)	0.0	0.0
526.3	Anomalies of jaw size/symmetry	0.0	0.019999999999999997
524.3	Anomalies of tooth position/malocclusion	0.0	0.01999999999999999
524.0	Dentofacial anomalies, including malocclusion	0.0	0.0
526.41	Temporomandibular joint disorder, unspecified	0.0	0.020000000000000004
525.0	Other diseases of the teeth and supporting structures	0.01	0.32999999999999996
525.2	Atrophy of edentulous alveolar ridge	0.0	0.01
526.1	Cysts of the jaws	0.0	0.020000000000000004
706.2	Sebaceous cyst	0.02	0.42999999999999994
528.4	Cysts of oral soft tissues	0.0	0.0
526.9	Jaw disease NOS	0.0	0.03
526.0	Diseases of the jaws	0.0	0.0
526.5	Inflammatory conditions of jaw	0.0	0.030000000000000002
527.0	Diseases of the salivary glands	0.0	0.009999999999999998
527.1	Hypertrophy of salivary gland	0.0	0.009999999999999998
527.2	Sialoadenitis	0.0	0.04000000000000001
528.3	Cellulitis and abscess of oral soft tissues	0.0	0.05
528.7	Sialolithiasis	0.0	0.03
528.41	Cyst of the salivary gland	0.0	0.03
527.7	Disturbance of salivary secretion	0.0	0.019999999999999997
527.8	Other specified diseases of the salivary glands	0.0	0.010000000000000002
528.12	Oral aphthae	0.0	0.009999999999999998
528.11	Stomatitis and mucositis (ulcerative)	0.0	0.039999999999999994
681.2	Cellulitis and abscess of face/neck	0.0	0.07
528.5	Diseases of lips	0.0	0.03999999999999998
528.6	Leukoplakia of oral mucosa	0.0	0.03
529.0	Diseases and other conditions of the tongue	0.0	0.07999999999999999
529.6	Glossodynia	0.0	0.01
530.1	Esophagitis, GERD and related diseases	0.26	1.5
530.11	GERD	0.33	1.6900000000000004
530.14	Reflux esophagitis	0.12	0.9700000000000002
530.5	Disorders of esophageal motility	0.0	0.08000000000000002
530.12	Ulcer of esophagus	0.05	0.69
530.3	Stricture and stenosis of esophagus	0.01	0.25
530.0	Diseases of esophagus	0.0	0.12
530.6	Diverticulum of esophagus, acquired	0.0	0.04
530.7	Gastroesophageal laceration-hemorrhage syndrome	0.0	0.1
531.2	Gastric ulcer	0.07	0.74
531.1	Hemorrhage from gastrointestinal ulcer	0.0	0.09
531.3	Duodenal ulcer	0.03	0.5000000000000001
531.4	Peptic ulcer, site unspecified	0.0	0.16
531.5	Gastrojejunal ulcer	0.0	0.01
535.0	Gastritis and duodenitis	1.05	2.92
535.1	Acute gastritis	0.01	0.23000000000000004
535.8	Other specified gastritis	0.25	1.42
535.2	Atrophic gastritis	0.0	0.09
535.6	Duodenitis	0.22	1.37
785.0	Abdominal pain	1.54	3.5600000000000005
537.0	Other disorders of stomach and duodenum	0.06	0.66
536.0	Disorders of function of stomach	0.0	0.01
540.11	Acute appendicitis	0.0	0.07999999999999996
540.1	Appendicitis	0.0	0.05000000000000002
540.0	Appendiceal conditions	0.0	0.03
550.1	Inguinal hernia	0.0	0.14000000000000057
550.3	Femoral hernia	0.0	0.03
550.4	Umbilical hernia	0.06	0.6499999999999999
550.5	Ventral hernia	0.04	0.58
550.0	Abdominal hernia	0.04	0.6
550.2	Diaphragmatic hernia	0.58	2.2700000000000005
555.1	Regional enteritis	0.01	0.21999999999999997
555.2	Ulcerative colitis	0.0	0.20000000000000007
555.21	Ulcerative colitis (chronic)	0.0	0.11000000000000001
990.0	Effects radiation NOS	0.0	0.17999999999999994
569.1	Toxic gastroenteritis and colitis	0.0	0.020000000000000004
561.1	Diarrhea	0.0	0.06999999999999998
558.0	Noninfectious gastroenteritis	0.67	2.34
441.0	Vascular insufficiency of intestine	0.0	0.07
441.1	Acute vascular insufficiency of intestine	0.0	0.05
441.2	Chronic vascular insufficiency of intestine	0.0	0.019999999999999997
569.0	Other disorders of intestine	0.02	0.3700000000000001
560.1	Paralytic ileus	0.0	0.04999999999999999
560.4	Other intestinal obstruction	0.01	0.2799999999999998
560.2	Impaction of intestine	0.0	0.04000000000000001
560.3	Peritoneal or intestinal adhesions	0.0	0.06
562.1	Diverticulosis	0.16	1.2399999999999984
564.1	Irritable Bowel Syndrome	0.09	0.8499999999999999
564.0	Functional digestive disorders	0.0	0.09999999999999998
563.0	Constipation	0.59	2.18
565.0	Anal and rectal conditions	0.06	0.69
565.1	Anal and rectal polyp	0.05	0.71
578.8	Hemorrhage of rectum and anus	0.15	1.0999999999999996
556.0	Ulceration of the lower GI tract	0.0	0.08000000000000002
567.0	Peritonitis and retroperitoneal infections	0.0	0.12999999999999998
556.1	Ulceration of intestine	0.0	0.15999999999999998
568.0	Other disorders of peritoneum	0.0	0.03
568.1	Peritoneal adhesions (postoperative) (postinfection)	0.01	0.31999999999999995
317.11	Alcoholic liver damage	0.04	0.56
571.8	Liver abscess and sequelae of chronic liver disease	0.0	0.19
70.9	Hepatitis NOS	0.0	0.09000000000000001
573.0	Other disorders of liver	0.01	0.27999999999999997
70.4	Chronic hepatitis	0.0	0.04000000000000001
571.51	Cirrhosis of liver without mention of alcohol	0.01	0.27
571.5	Other chronic nonalcoholic liver disease	0.05	0.62
571.6	Primary biliary cirrhosis	0.0	0.05
573.1	Chronic passive congestion of liver	0.0	0.0
573.4	Acute and subacute necrosis of liver	0.0	0.0
571.81	Portal hypertension	0.01	0.24000000000000002
574.1	Cholelithiasis	0.1	0.9300000000000002
574.11	Cholelithiasis with acute cholecystitis	0.01	0.20999999999999996
574.12	Cholelithiasis with other cholecystitis	0.01	0.29000000000000004
574.2	Calculus of bile duct	0.01	0.32999999999999996
574.3	Cholecystitis without cholelithiasis	0.02	0.36
575.7	Other disorders of gallbladder	0.0	0.08000000000000002
575.6	Cholesterolosis of gallbladder	0.0	0.020000000000000018
575.8	Other disorders of biliary tract	0.0	0.18
575.1	Cholangitis	0.0	0.04999999999999999
575.2	Obstruction of bile duct	0.0	0.11000000000000001
577.2	Chronic pancreatitis	0.01	0.19999999999999998
577.3	Cyst and pseudocyst of pancreas	0.0	0.04999999999999999
577.0	Diseases of pancreas	0.0	0.12000000000000002
557.0	Intestinal malabsorption (non-celiac)	0.0	0.05
557.1	Celiac disease	0.0	0.06000000000000005
569.2	Gastrointestinal complications	0.0	0.04000000000000001
539.0	Bariatric surgery	0.0	0.02
853.0	Complication of colostomy or enterostomy	0.0	0.07
578.1	Hematemesis	0.06	0.66
578.2	Blood in stool	0.04	0.58
578.9	Hemorrhage of gastrointestinal tract	0.08	0.8299999999999998
695.8	Other specified erythematous conditions	0.0	0.030000000000000006
686.2	Impetigo	0.0	0.0
681.0	Superficial cellulitis and abscess	0.0	0.1
681.1	Cellulitis and abscess of fingers/toes	0.0	0.12
681.5	Cellulitis and abscess of leg, except foot	0.11	0.9500000000000002
681.6	Cellulitis and abscess of foot, toe	0.11	0.9500000000000002
681.3	Cellulitis and abscess of arm/hand	0.11	0.9500000000000002
681.7	Cellulitis and abscess of trunk	0.0	0.07999999999999999
686.3	Pilonidal cyst	0.0	0.09
686.5	Pyoderma	0.0	0.01
701.1	Keratoderma, acquired	0.0	0.01
702.0	Degenerative skin conditions and other dermatoses	0.0	0.01
701.0	Other hypertrophic and atrophic conditions of skin	0.0	0.08000000000000002
695.21	Dermatitis herpetiformis	0.0	0.01
695.1	Toxic erythema	0.0	0.02
695.2	Bullous dermatoses	0.0	0.01
939.0	Atopic/contact dermatitis due to other or unspecified	0.01	0.28
690.1	Seborrheic dermatitis	0.0	0.01
949.1	Diaper or napkin rash	0.0	0.0
930.0	Allergic reaction to food	0.0	0.030000000000000006
931.0	Contact dermatitis and other eczema due to plants [except food]	0.0	0.0
695.9	Unspecified erythematous condition	0.0	0.08000000000000002
687.1	Rash and other nonspecific skin eruption	0.01	0.29999999999999993
695.7	Prurigo and Lichen	0.0	0.06
698.0	Pruritus and related conditions	0.0	0.09000000000000002
705.1	Dyshidrosis	0.0	0.01
690.0	Erythematosquamous dermatosis	0.0	0.01
696.3	Pityriasis	0.0	0.01
696.2	Parapsoriasis	0.0	0.01
689.0	Disorder of skin and subcutaneous tissue NOS	0.0	0.17999999999999994
947.0	Urticaria	0.0	0.06
695.81	Erythema nodosum	0.0	0.009999999999999998
938.1	Acute dermatitis due to solar radiation	0.0	0.01
938.0	Dermatitis due to solar radiation	0.0	0.02
938.2	Chronic dermatitis due to solar radiation	0.0	0.03
694.2	Other dyschromia	0.0	0.07
703.0	Diseases of nail, NOS	0.0	0.03
703.1	Ingrowing nail	0.0	0.17
731.0	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	0.0	0.0
704.11	Alopecia Areata	0.0	0.01
704.1	Alopecia	0.0	0.05
704.12	Telogen effluvium	0.0	0.0
704.8	Other specified diseases of hair and hair follicles	0.0	0.019999999999999997
704.0	Diseases of hair and hair follicles	0.02	0.3700000000000001
704.2	Hirsutism	0.0	0.0
706.1	Acne	0.0	0.0
695.3	Rosacea	0.0	0.020000000000000004
705.3	Hidradenitis	0.0	0.06
705.0	Disorders of sweat glands	0.0	0.0
694.1	Vitiligo	0.0	0.019999999999999997
701.6	Acquired acanthosis nigricans	0.0	0.009999999999999998
700.0	Corns and callosities	0.0	0.009999999999999995
706.8	Other specified diseases of sebaceous glands	0.0	0.0
707.1	Decubitus ulcer	0.0	0.07999999999999999
701.2	Scar conditions and fibrosis of skin	0.0	0.06000000000000005
701.4	Keloid scar	0.0	0.06
701.5	Abnormal granulation tissue	0.0	0.020000000000000018
702.4	Degenerative skin disorders	0.0	0.0
686.4	Pyogenic granuloma	0.0	0.009999999999999995
695.41	Cutaneous lupus erythematosus	0.0	0.04000000000000001
701.3	Circumscribed scleroderma	0.0	0.01
694.3	Vascular disorders of skin	0.0	0.03
707.0	Chronic ulcer of skin	0.03	0.48
711.1	Pyogenic arthritis	0.0	0.009999999999999998
713.0	Arthropathy associated with other disorders classified elsewhere	0.0	0.01
716.9	Arthropathy NOS	0.41	1.9800000000000004
711.2	Reiter's disease	0.0	0.01
446.3	Hypersensitivity angiitis	0.0	0.0
714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	0.0	0.06
714.2	Juvenile rheumatoid arthritis	0.0	0.01
715.2	Ankylosing spondylitis	0.0	0.06
274.1	Gout	0.01	0.28
274.11	Gouty arthropathy	0.0	0.01
588.0	Disorders resulting from impaired renal function	0.0	0.030000000000000002
274.2	Crystal arthropathies	0.0	0.01
274.21	Chondrocalcinosis	0.0	0.01999999999999999
741.0	Symptoms and disorders of the joints	0.0	0.04000000000000001
741.6	Villonodular synovitis	0.0	0.0
716.8	Palindromic rheumatism	0.0	0.01
836.0	Traumatic arthropathy	0.0	0.020000000000000004
716.0	Other arthropathies	0.0	0.019999999999999997
716.2	Unspecified monoarthritis	0.04	0.5
740.9	Osteoarthrosis NOS	0.11	0.97
713.5	Arthropathy associated with neurological disorders	0.0	0.03
740.2	Osteoarthrosis, generalized	0.0	0.11000000000000001
740.1	Osteoarthritis; localized	0.02	0.36999999999999966
740.11	Osteoarthrosis, localized, primary	0.05	0.56
740.12	Osteoarthrosis, localized, secondary	0.0	0.01999999999999999
736.2	Acquired deformities of finger	0.0	0.020000000000000004
735.3	Hallux valgus (Bunion)	0.0	0.16999999999999993
735.23	Hallux rigidus	0.0	0.04999999999999999
735.2	Acquired toe deformities	0.0	0.050000000000000044
735.21	Hammer toe (acquired)	0.0	0.05999999999999994
736.0	Other acquired deformities of limbs	0.0	0.05
739.0	Contracture of joint	0.0	0.019999999999999997
735.1	Flat foot	0.0	0.019999999999999997
735.0	Acquired foot deformities	0.0	0.0
835.0	Internal derangement of knee	0.0	0.1200000000000001
742.2	Pathological, developmental or recurrent dislocation	0.0	0.019999999999999997
742.9	Other derangement of joint	0.0	0.03999999999999998
742.1	Loose body in joint	0.0	0.01
742.8	Articular cartilage disorder	0.0	0.009999999999999998
728.2	Laxity of ligament or hypermobility syndrome	0.0	0.039999999999999994
741.1	Ankylosis of joint	0.0	0.01
742.0	Derangement of joint, non-traumatic	0.0	0.01
741.5	Hemarthrosis	0.0	0.01
741.4	Joint effusions	0.0	0.03
745.0	Pain in joint	0.0	0.14
741.2	Stiffness of joint	0.0	0.009999999999999998
726.1	Enthesopathy	0.01	0.19000000000000017
446.0	Polyarteritis nodosa and allied conditions	0.0	0.0
446.6	Polyarteritis nodosa	0.0	0.0
446.4	Wegener's granulomatosis	0.0	0.019999999999999997
446.2	Acute febrile mucocutaneous lymph node syndrome (Kawasaki disease)	0.0	0.0
446.8	Thrombotic microangiopathy	0.0	0.01
446.7	Takayasu's disease	0.0	0.0
446.5	Giant cell arteritis	0.0	0.039999999999999994
695.42	Systemic lupus erythematosus	0.0	0.08
711.3	Behcet's syndrome	0.0	0.02
717.0	Polymyalgia Rheumatica	0.0	0.08999999999999997
772.0	Symptoms of the muscles	0.0	0.060000000000000005
729.3	Panniculitis	0.0	0.0
737.1	Kyphosis (acquired)	0.0	0.019999999999999997
721.8	Other allied disorders of spine	0.0	0.020000000000000004
724.9	Other unspecified back disorders	0.0	0.1
737.2	Lordosis (acquired)	0.0	0.0
737.3	Kyphoscoliosis and scoliosis	0.0	0.08
732.0	Osteochondropathies	0.0	0.010000000000000009
732.1	Juvenile osteochondrosis	0.0	0.010000000000000002
738.4	Acquired spondylolisthesis	0.0	0.04000000000000001
723.1	Torticollis	0.0	0.009999999999999998
737.0	Curvature of spine	0.0	0.01
715.0	Other inflammatory spondylopathies	0.0	0.07999999999999999
715.3	Spinal enthesopathy	0.0	0.0
715.1	Sacroiliitis NEC	0.0	0.009999999999999998
710.19	Unspecified osteomyelitis	0.0	0.04
710.0	Osteomyelitis, periostitis, and other infections involving bone	0.0	0.0
721.0	Spondylosis and allied disorders	0.01	0.29000000000000004
721.2	Spondylosis with myelopathy	0.0	0.01
721.1	Spondylosis without myelopathy	0.0	0.18000000000000002
720.0	Spinal stenosis	0.0	0.05000000000000002
743.4	Stress fracture	0.0	0.0
743.21	Pathologic fracture of vertebrae	0.0	0.0
724.8	Other symptoms referable to back	0.0	0.01
805.0	Fracture of vertebral column without mention of spinal cord injury	0.0	0.039999999999999994
723.0	Other disorders of cervical region	0.0	0.11
722.7	Intervertebral disc disorder with myelopathy	0.0	0.09999999999999999
765.0	Cervical radiculitis	0.0	0.07
722.1	Displacement of intervertebral disc	0.0	0.08
722.6	Degeneration of intervertebral disc	0.02	0.3900000000000001
722.3	Schmorl's nodes	0.0	0.0
760.0	Back pain	0.12	0.96
