index	Female_Controls	Male_Controls	Female_Cases	Male_Cases	index	Female_Prevalence	Male_Prevalence	PheCode	Phenotype	Total_Prevalence	Total_Cases	Total_Controls
0	266387.0	221490.0	1572.0	1134.0	Status	0.005866569139308626	0.00509379042690815	276.14	Hypopotassemia	0.00551588620070406	2706	487877
0	266387.0	221490.0	373.0	614.0	Status	0.0013982606087869246	0.002764470698411555	276.6	Fluid overload	0.00201896642010866	987	487877
0	266387.0	221490.0	121.0	118.0	Status	0.0004540201419844808	0.0005324717519223132	276.1	Electrolyte imbalance	0.0004896377090691557	239	487877
0	269533.0	225946.0	28.0		Status	0.0001038725928454042	0.0	258.1	Postablative ovarian failure	5.650777890120624e-05	28	495479
0	267707.0	221968.0	731.0	866.0	Status	0.002723161400397857	0.0038863010133103567	290.1	Dementias	0.0032507450048038563	1597	489675
0	267707.0	221968.0	458.0	485.0	Status	0.0017079037159957488	0.002180235825095638	290.11	Alzheimer's disease	0.0019220656396626297	943	489675
0	267707.0	221968.0	182.0	316.0	Status	0.0006793858650411177	0.001421604793867305	290.16	Vascular dementia	0.0010159678317655195	498	489675
0	262857.0	218102.0	24.0	19.0	Status	9.129606171613772e-05	8.710761458089776e-05	333.3	Tics and choreas	8.939671768516555e-05	43	480959
0	267707.0	221968.0	33.0	79.0	Status	0.00012325390304026294	0.00035578053295023124	290.12	Dementia with cerebral degenerations	0.00022867083038136986	112	489675
0	267707.0	221968.0	25.0	102.0	Status	9.337695904860084e-05	0.0004593146305219075	290.3	Other persistent mental disorders due to conditions classified elsewhere	0.00025928844716844766	127	489675
0	267707.0	221968.0	609.0	991.0	Status	0.0022697118323171186	0.004444763386990434	290.2	Delirium due to conditions classified elsewhere	0.003256831713398809	1600	489675
0	267707.0	221968.0	40.0	44.0	Status	0.00014939476446047947	0.00019818748536115164	291.4	Specific nonpsychotic mental disorders due to brain damage	0.00017151292778693194	84	489675
0	245297.0	196926.0	156.0	132.0	Status	0.0006355595572268418	0.0006698535456566087	295.3	Psychosis	0.0006508312787704713	288	442223
0	267707.0	221968.0	116.0	79.0	Status	0.00043312187526836757	0.00035578053295023124	291.1	Transient mental disorders due to conditions classified elsewhere	0.00039806479270010413	195	489675
0	245297.0	196926.0	64.0	50.0	Status	0.00026084014982006106	0.0002538380310291609	296.0	Mood disorders	0.0002577220535474084	114	442223
0	245297.0	196926.0	6287.0	3455.0	Status	0.02498966547952175	0.01724215369720682	300.1	Anxiety disorder	0.021554766408903345	9742	442223
0	267707.0	221968.0	173.0	211.0	Status	0.0006458115574137673	0.0009496847136768102	292.2	Mild cognitive impairment	0.000783579120065135	384	489675
0	267707.0	221968.0	315.0	387.0	Status	0.001175276656393878	0.0017404600751051247	290.0	Delirium dementia and amnestic and other cognitive disorders	0.0014315516429196313	702	489675
0	255083.0	203845.0	169.0	428.0	Status	0.0006620907965461583	0.0020952352978611958	316.0	Substance addiction and disorders	0.001299167618736739	597	458928
0	255083.0	203845.0	2277.0	5613.0	Status	0.008847528753497046	0.026797735106799454	317.0	Alcohol-related disorders	0.016901661889644357	7890	458928
0	255083.0	203845.0	4631.0	7745.0	Status	0.01783115272954096	0.03660380925374545	317.1	Alcoholism	0.026259059969785954	12376	458928
0	255083.0	203845.0	12363.0	15848.0	Status	0.046226154064745784	0.07213702757939489	318.0	Tobacco use disorder	0.057911602232627646	28211	458928
0	245297.0	196926.0	383.0	579.0	Status	0.001558938456528818	0.0029315713526239843	295.1	Schizophrenia	0.002170651082505049	962	442223
0	245297.0	196926.0	358.0	197.0	Status	0.0014573283670187866	0.000999376024106776	296.22	Major depressive disorder	0.0012534498100628306	555	442223
0	245297.0	196926.0	22.0	28.0	Status	8.967915245048284e-05	0.00014216517562476517	301.1	Schizoid personality disorder	0.00011305234549701202	50	442223
0	245297.0	196926.0	160.0	156.0	Status	0.0006518453333985178	0.0007915486954668615	295.2	Paranoid disorders	0.0007140613595637899	316	442223
0	245297.0	196926.0	942.0	645.0	Status	0.0038255515982439825	0.0032646491640979697	296.1	Bipolar	0.0035758545323449223	1587	442223
0	245297.0	196926.0	202.0	183.0	Status	0.0008228139422156506	0.0009284203156629073	301.0	Personality disorders	0.000869844196218776	385	442223
0	245297.0	196926.0	42.0	30.0	Status	0.0001711916980178447	0.0001523182842868458	300.4	Dysthymic disorder	0.0001627872799828169	72	442223
0	245297.0	196926.0	717.0	298.0	Status	0.002914468282292878	0.0015109722954609987	300.13	Phobia	0.002289966113013776	1015	442223
0	245297.0	196926.0	813.0	447.0	Status	0.0033034009182885704	0.002264747457858978	300.12	Agorophobia, social phobia, and panic disorder	0.0028411461093209886	1260	442223
0	245297.0	196926.0	135.0	89.0	Status	0.0005500505231591643	0.0004517422531279344	300.11	Generalized anxiety disorder	0.0005062753278923803	224	442223
0	245297.0	196926.0	114.0	110.0	Status	0.00046452685494945215	0.0005582736149739133	300.3	Obsessive-compulsive disorders	0.0005062753278923803	224	442223
0	245297.0	196926.0	109.0	78.0	Status	0.00044416191943147273	0.00039593104708533837	300.8	Acute reaction to stress	0.00042268483985443366	187	442223
0	245297.0	196926.0	82.0	142.0	Status	0.0003341769263058371	0.0007205634603284145	300.9	Posttraumatic stress disorder	0.0005062753278923803	224	442223
0	245297.0	196926.0	227.0	185.0	Status	0.000924553200501784	0.000938557462546484	304.0	Adjustment reaction	0.0009307894766568391	412	442223
0	245297.0	196926.0	47.0	15.0	Status	0.00019156775792356854	7.616494280012795e-05	303.1	Dissociative disorder	0.00014018110494364494	62	442223
0	245297.0	196926.0	3.0	3.0	Status	1.2229922543823888e-05	1.523391679234648e-05	303.0	Psychogenic and somatoform disorders	1.3567631249872804e-05	6	442223
0	245297.0	196926.0	11.0	6.0	Status	4.484158690299542e-05	3.046736944732192e-05	295.0	Schizophrenia and other psychotic disorders	3.844066570188133e-05	17	442223
0	245297.0	196926.0	119.0	56.0	Status	0.00048489096065456206	0.0002842899351209755	303.4	Somatoform disorder	0.0003955714085506716	175	442223
0	245297.0	196926.0	302.0	183.0	Status	0.0012296467005158817	0.0009284203156629073	303.3	Psychogenic disorder	0.0010955302366345311	485	442223
0	245297.0	196926.0	282.0	223.0	Status	0.001148306654884986	0.0011311241751162826	300.0	Anxiety, phobic and dissociative disorders	0.0011406552104226524	505	442223
0	245297.0	196926.0	19184.0	26755.0	Status	0.07253451098566627	0.11961230502367211	306.0	Other mental disorder	0.09410605495716586	45939	442223
0	245297.0	196926.0	73.0	12.0	Status	0.0002975098830337857	6.093288243000335e-05	305.2	Eating disorder	0.0001921737793573709	85	442223
0	245297.0	196926.0	62.0	3.0	Status	0.00025269095488651325	1.523391679234648e-05	305.21	Anorexia nervosa	0.00014696306479036284	65	442223
0	270279.0	222916.0	413.0	918.0	Status	0.0015257192676547515	0.004101253607584192	327.0	Sleep disorders	0.0026914661716471934	1331	493195
0	270279.0	222916.0	17.0	22.0	Status	6.289401249001095e-05	9.868214481156195e-05	327.4	Insomnia	7.906997490035155e-05	39	493195
0	270279.0	222916.0	1.0	1.0	Status	3.6998668047950275e-06	4.485974600411812e-06	327.1	Hypersomnia	4.055174707064317e-06	2	493195
0	270279.0	222916.0	12.0	29.0	Status	4.439659478118028e-05	0.00013007692480208123	327.6	Circadian rhythm sleep disorder	8.312450834894452e-05	41	493195
0	270279.0	222916.0	14.0	11.0	Status	5.179564398634075e-05	4.9343507067335947e-05	327.5	Parasomnia	5.068732006001379e-05	25	493195
0	245297.0	196926.0	56.0	423.0	Status	0.00022824257294591874	0.002143410911633705	302.0	Sexual and gender identity disorders	0.0010819919494377708	479	442223
0	245297.0	196926.0	13.0	11.0	Status	5.299417064122947e-05	5.585542584684442e-05	302.1	Decreased libido	5.426831612198613e-05	24	442223
0	272670.0	200861.0		765.0	Status	0.0	0.003794153531786575	605.0	Erectile dysfunction [ED]	0.0016129168283097474	765	473531
0	245297.0	196926.0	140.0	64.0	Status	0.0005704111442040116	0.00032488958830397484	301.2	Antisocial/borderline personality disorder	0.0004610930164750343	204	442223
0	272276.0	227784.0	7.0	5.0	Status	2.5708545887918085e-05	2.195013806636844e-05	312.3	Impulse control disorder	2.3996544497592348e-05	12	500060
0	272276.0	227784.0	181.0	282.0	Status	0.0006643250127543062	0.0012364841756333693	315.0	Develomental delays and disorders	0.000925032416092767	463	500060
0	272276.0	227784.0	38.0	60.0	Status	0.00013954479020542463	0.0002633380734186549	315.3	Mental retardation	0.00019593808356559327	98	500060
0	272276.0	227784.0	54.0	89.0	Status	0.00019828884074468475	0.0003905684306609383	315.2	Speech and language disorder	0.00028588393112396364	143	500060
0	272276.0	227784.0	101.0	163.0	Status	0.000370809576432665	0.0007150785050910958	315.1	Learning disorder	0.0005276580775657374	264	500060
0	272276.0	227784.0	33.0	69.0	Status	0.00012118585871197793	0.00030282682255664835	313.3	Autism	0.00020393392540816777	102	500060
0	272276.0	227784.0	8.0	8.0	Status	2.9381087394044454e-05	3.5119758376062375e-05	312.0	Conduct disorders	3.199513673921564e-05	16	500060
0	272276.0	227784.0	2.0	3.0	Status	7.345433711133474e-06	1.3170198474891017e-05	313.0	Pervasive developmental disorders	9.998700168978033e-06	5	500060
0	272276.0	227784.0	14.0	18.0	Status	5.141576995115502e-05	7.90159875681513e-05	313.2	Tics and stuttering	6.398822616638538e-05	32	500060
0	262857.0	218102.0	426.0	555.0	Status	0.001618030788163307	0.002538221964080729	344.0	Other paralytic syndromes	0.002035523094161099	981	480959
0	271892.0	227740.0	26.0	23.0	Status	9.561706102575041e-05	0.00010098216128168315	323.8	Encephalitis, non-infectious	9.806256391577826e-05	49	499632
0	271892.0	227740.0	35.0	29.0	Status	0.00012871101435311683	0.00012732197972507232	325.0	Phlebitis and thrombophlebitis of intracranial venous sinuses	0.00012807787134577823	64	499632
0	262857.0	218102.0	83.0	116.0	Status	0.00031566136761238304	0.0005315785132298894	334.1	Spinocerebellar disease	0.000413585558174238	199	480959
0	262857.0	218102.0	152.0	212.0	Status	0.0005779269910915596	0.0009710783550299111	334.2	Anterior horn cell disease	0.0007562489222414055	364	480959
0	271339.0	226635.0	927.0	1339.0	Status	0.00340475858168115	0.005873476799985964	357.0	Inflammatory and toxic neuropathy	0.004529825683671837	2266	497974
0	262857.0	218102.0	750.0	1176.0	Status	0.0028451444764365135	0.005363055117248425	332.0	Parkinson's disease	0.003988527289106102	1926	480959
0	262857.0	218102.0	329.0	261.0	Status	0.0012500664928985585	0.0011952574383022766	349.0	Other and unspecified disorders of the nervous system	0.0012252128028508002	590	480959
0	262857.0	218102.0	30.0	54.0	Status	0.00011411747252621849	0.00024752929096609765	333.8	Other degenerative diseases of the basal ganglia	0.00017462056406599826	84	480959
0	262857.0	218102.0	251.0	141.0	Status	0.0009539808747738571	0.0006460688315318246	333.4	Torsion dystonia	0.0008143745416546345	392	480959
0	262857.0	218102.0	305.0	229.0	Status	0.0011589819198820498	0.0010488661710888513	333.0	Extrapyramidal disease and abnormal movement disorders	0.0011090503911791033	534	480959
0	262857.0	218102.0	203.0	196.0	Status	0.0007716870675891431	0.0008978552254257941	333.1	Essential tremor	0.0008289048899156137	399	480959
0	262857.0	218102.0	57.0	77.0	Status	0.00021680093110294622	0.00035292122523249256	333.2	Myoclonus	0.00027853242512362473	134	480959
0	262857.0	218102.0	261.0	471.0	Status	0.000991950379677559	0.0021548864681365035	331.9	Cerebral degeneration, unspecified	0.0015196464123265745	732	480959
0	262857.0	218102.0	964.0	1228.0	Status	0.0036539926692719686	0.005598869283727716	334.0	Degenerative disease of the spinal cord	0.004536883914138644	2192	480959
0	262857.0	218102.0	1268.0	491.0	Status	0.004800757217226692	0.0022461835465911535	335.0	Multiple sclerosis	0.003643949469462502	1759	480959
0	262857.0	218102.0	207.0	111.0	Status	0.0007868807590548307	0.0005086773015356555	341.0	Other demyelinating diseases of central nervous system	0.0006607421505702537	318	480959
0	271892.0	227740.0	71.0	34.0	Status	0.0002610649242727871	0.0001492707683932319	323.2	Acute (transverse) myelitis	0.00021011051813253772	105	499632
0	262857.0	218102.0	2307.0	2358.0	Status	0.008700276055573155	0.010695817835434999	345.0	Epilepsy, recurrent seizures, convulsions	0.009606197387279048	4665	480959
0	262857.0	218102.0	223.0	193.0	Status	0.0008476509046677817	0.0008841246936485031	345.12	Partial epilepsy	0.0008641911191898208	416	480959
0	262857.0	218102.0	213.0	247.0	Status	0.0008096704299235945	0.0011312165386605847	345.1	Epilepsy	0.0009555086110020585	460	480959
0	262857.0	218102.0	281.0	334.0	Status	0.0010678807317833227	0.0015290519877675841	345.11	Generalized convulsive epilepsy	0.0012770622998749934	615	480959
0	262857.0	218102.0	1465.0	1815.0	Status	0.0055424822754065114	0.008253113674704547	345.3	Convulsions	0.006773514731361993	3280	480959
0	262991.0	223369.0	3162.0	1001.0	Status	0.011880384590818064	0.004461380755002897	340.0	Migraine	0.00848685994336657	4163	486360
0	262991.0	223369.0	231.0	95.0	Status	0.0008775862199968088	0.00042512440482583326	340.1	Migrain with aura	0.0006698364037593027	326	486360
0	262991.0	223369.0	7005.0	4230.0	Status	0.0259448288122787	0.018585318916163954	339.0	Other headache syndromes	0.02257860308081874	11235	486360
0	245297.0	196926.0	309.0	151.0	Status	0.0012581125868260548	0.0007661979835292804	306.9	Tension headache	0.001039118285545187	460	442223
0	266473.0	219780.0	1294.0	1738.0	Status	0.0048325596507411295	0.007845863541563214	433.31	Transient cerebral ischemia	0.006196797367587398	3032	486253
0	263181.0	218765.0	557.0	764.0	Status	0.0021119444296991714	0.0034801780174828836	362.4	Retinal vascular changes and abnomalities	0.0027334785946485068	1321	481946
0	266473.0	219780.0	975.0	1310.0	Status	0.0036455684843408813	0.005925188837125153	433.0	Cerebrovascular disease	0.004677220605152516	2285	486253
0	270279.0	222916.0	135.0	120.0	Status	0.00049923450708913	0.0005380297351100271	327.41	Organic or persistent insomnia	0.0005167696828452731	255	493195
0	267707.0	221968.0	358.0	409.0	Status	0.0013354969876709006	0.0018392189839776597	291.8	Alteration of consciousness	0.0015638954249432146	767	489675
0	270279.0	222916.0	1992.0	4844.0	Status	0.007316240069636502	0.021268001404987705	327.3	Sleep apnea	0.01367115238855191	6836	493195
0	262857.0	218102.0	40.0	30.0	Status	0.00015215084234510094	0.00013753140300368585	347.0	Cataplexy and narcolepsy	0.00014552137189233913	70	480959
0	259300.0	221495.0	473.0	209.0	Status	0.001820820485577793	0.0009426983726049146	352.1	Trigeminal nerve disorders [CN5]	0.0014164747225724177	682	480795
0	259300.0	221495.0	641.0	613.0	Status	0.002465944195028872	0.002759918598159454	352.2	Facial nerve disorders [CN7]	0.002601395293839423	1254	480795
0	259300.0	221495.0	61.0	44.0	Status	0.00023519341766880912	0.00019861062837694493	352.0	Disorders of other cranial nerves	0.0002183406113537118	105	480795
0	259300.0	221495.0	833.0	741.0	Status	0.0032022081012405192	0.003334293273817023	353.0	Nerve root and plexus disorders	0.003263062095615597	1574	480795
0	259300.0	221495.0	100.0	65.0	Status	0.00038550501156515033	0.0002933742552807366	353.1	Nerve plexus lesions	0.00034306387225548903	165	480795
0	259300.0	221495.0	44.0	38.0	Status	0.00016965883151335678	0.00017153200651821623	353.2	Nerve root lesions	0.00017052177583872798	82	480795
0	265373.0	222931.0	3089.0	2675.0	Status	0.011506283943351387	0.011856954159020593	722.9	Other and unspecified disc disorder	0.011666410291700737	5764	488304
0	271931.0	227390.0	752.0	1044.0	Status	0.0027577810131177963	0.004570247861526743	907.0	Injuries to the nervous system	0.0035839933588363597	1796	499321
0	259300.0	221495.0	11535.0	5368.0	Status	0.042590507135340704	0.023661857596875648	351.0	Other peripheral nerve disorders	0.033962362717953457	16903	480795
0	259300.0	221495.0	21.0	26.0	Status	8.098071502115139e-05	0.00011737036217785221	355.0	Complex regional/central pain syndrome	9.774520528572796e-05	47	480795
0	271339.0	226635.0	86.0	130.0	Status	0.0003168462742930828	0.0005732807091041386	356.0	Hereditary and idiopathic peripheral neuropathy	0.00043356952166843975	216	497974
0	255083.0	203845.0	60.0	53.0	Status	0.00023516224235036823	0.0002599338885128839	316.1	Polyneuropathy due to drugs	0.00024616537520613625	113	458928
0	259842.0	209429.0	205.0	464.0	Status	0.0007883190346360465	0.0022106501884293426	250.6	Polyneuropathy in diabetes	0.0014235859897008128	669	469271
0	271339.0	226635.0	132.0	133.0	Status	0.00048623978251820634	0.0005865025047625767	358.1	Myasthenia gravis	0.0005318732576133141	265	497974
0	271339.0	226635.0	22.0	34.0	Status	8.107281444275338e-05	0.00014999845589824812	358.0	Myoneural disorders	0.00011244302552055097	56	497974
0	271339.0	226635.0	171.0	199.0	Status	0.0006298110566829951	0.0008772935274253419	359.2	Myopathy	0.0007424590242884433	370	497974
0	271339.0	226635.0	77.0	102.0	Status	0.0002836973501930616	0.0004498604109607166	359.1	Muscular dystrophies	0.00035932735525029456	179	497974
0	262857.0	218102.0	87.0	112.0	Status	0.0003308689302665206	0.0005132576278332279	343.0	Infantile cerebral palsy	0.000413585558174238	199	480959
0	262857.0	218102.0	1038.0	1398.0	Status	0.0039333825953504235	0.006369020501138952	342.0	Hemiplegia	0.005039357047549106	2436	480959
0	262857.0	218102.0	126.0	143.0	Status	0.0004791184221033299	0.0006552269238699627	337.0	Disorders of the autonomic nervous system	0.0005589865926338451	269	480959
0	262857.0	218102.0	35.0	59.0	Status	0.00013313451911811696	0.0002704424713858114	337.1	Peripheral autonomic neuropathy	0.00019540466435091352	94	480959
0	272192.0	228175.0	56.0	49.0	Status	0.00020569480767535482	0.0002147013460459899	752.2	Other specified congenital anomalies of nervous system	0.0002098019469620678	105	500367
0	262857.0	218102.0	408.0	355.0	Status	0.0015497692439177255	0.0016250337595041587	331.1	Hydrocephalus	0.0015839010881794895	763	480959
0	262857.0	218102.0	103.0	100.0	Status	0.0003916945543048372	0.00045829094142125186	348.4	Cerebral cysts	0.00042189532839251645	203	480959
0	262857.0	218102.0	65.0	163.0	Status	0.00024722160945071163	0.0007467986163608457	348.0	Other conditions of brain	0.00047382826219328453	228	480959
0	262857.0	218102.0	246.0	176.0	Status	0.0009349950399653368	0.0008063112178048177	348.2	Cerebral edema and compression of brain	0.0008766444874226444	422	480959
0	269714.0	226279.0	651.0	212.0	Status	0.002407856046455717	0.0009360195327849671	798.1	Chronic fatigue syndrome	0.0017369217640523613	863	495993
0	262857.0	218102.0	283.0	355.0	Status	0.0010754731321729878	0.0016250337595041587	348.9	Other conditions of brain, NOS	0.0013247590828015954	638	480959
0	246566.0	215051.0	500.0	209.0	Status	0.0020237507386690196	0.0009709188887856545	967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	0.0015335499193209986	709	461617
0	265205.0	222314.0	1602.0	1625.0	Status	0.006004340215961351	0.007256440369922166	371.3	Inflammation of eyelids	0.0065757031132194655	3227	487519
0	265205.0	222314.0	8.0	12.0	Status	3.016443387013457e-05	5.3974793771308796e-05	371.33	Noninfectious dermatoses of eyelid	4.1022359236902074e-05	20	487519
0	265205.0	222314.0	2457.0	1728.0	Status	0.009179487562672325	0.007712839556868801	374.0	Other disorders of eyelids	0.008511218131233424	4185	487519
0	265205.0	222314.0	647.0	930.0	Status	0.0024336849073920827	0.004165845442654674	374.1	Ectropion or entropion	0.003224315880726892	1577	487519
0	265205.0	222314.0	42.0	19.0	Status	0.0001583429784314243	8.545739948635606e-05	374.2	Lagophthalmos	0.00012510767463800812	61	487519
0	265205.0	222314.0	1672.0	1000.0	Status	0.006265058435159268	0.004477999588024038	374.3	Ptosis of eyelid	0.005450936471701847	2672	487519
0	265944.0	223463.0	1662.0	791.0	Status	0.006210623080199995	0.0035272503500494976	375.0	Disorders of lacrimal system	0.004987191477249624	2453	489407
0	265944.0	223463.0	856.0	437.0	Status	0.0032083958020989504	0.0019517641804376953	375.2	Epiphora	0.002635011208477685	1293	489407
0	265944.0	223463.0	57.0	53.0	Status	0.00021428490870335074	0.00023711949032731439	376.0	Disorders of the orbit	0.0002247112970540349	110	489407
0	265205.0	222314.0	9.0	8.0	Status	3.393486015067078e-05	3.5983843254378784e-05	371.9	Chronic inflammatory disorders of orbit	3.4869219914016604e-05	17	487519
0	251949.0	223564.0	141.0	35.0	Status	0.0005593240509341902	0.00015653021704032665	242.3	Exophthalmos	0.0003699896360857619	176	475513
0	265205.0	222314.0	190.0	180.0	Status	0.000715914014958835	0.0008090105800605859	369.5	Conjunctivitis, infectious	0.0007583692192281442	370	487519
0	265205.0	222314.0	24.0	17.0	Status	9.048784258131653e-05	7.64625715712159e-05	371.2	Conjunctivitis, noninfectious	8.409221429157437e-05	41	487519
0	265205.0	222314.0	687.0	543.0	Status	0.0025837558106298797	0.002436540023423092	372.0	Disorders of conjunctiva	0.0025166291900341484	1230	487519
0	268979.0	225987.0	79.0	59.0	Status	0.00029361698964535526	0.00026100882121338133	695.22	Pemphigus and pemphigoid	0.00027872931747673215	138	494966
0	265205.0	222314.0	66.0	75.0	Status	0.00024880216834859446	0.0003372468962043986	371.0	Inflammation of the eye	0.00028913587335438625	141	487519
0	265944.0	223463.0	251.0	189.0	Status	0.0009429177858336933	0.0008450628655232236	379.0	Other disorders of eye	0.0008982396544227075	440	489407
0	265944.0	223463.0	39.0	23.0	Status	0.0001466259121823575	0.00010291472396481211	379.1	Scleritis and episcleritis	0.0001266678788646472	62	489407
0	265205.0	222314.0	115.0	73.0	Status	0.00043343886627468715	0.00032825659773278115	370.0	Keratitis	0.0003854773460294808	188	487519
0	265205.0	222314.0	112.0	102.0	Status	0.00042213653855576534	0.000458600100712179	370.1	Corneal ulcer	0.000438764651971468	214	487519
0	265205.0	222314.0	28.0	13.0	Status	0.00010556755758144726	5.847243024913753e-05	370.3	Keratoconjunctivitis	8.409221429157437e-05	41	487519
0	263731.0	219768.0	64.0	99.0	Status	0.00024261263481112228	0.00045027221001787444	364.1	Corneal opacity	0.0003370122110068602	163	483499
0	263731.0	219768.0	214.0	150.0	Status	0.0008107749720585728	0.0006820724088069189	364.0	Corneal opacity and other disorders of cornea	0.0007522790541950924	364	483499
0	263731.0	219768.0	65.0	70.0	Status	0.00024640252316183715	0.00031841628835779074	364.2	Corneal edema	0.0002791367025477944	135	483499
0	263731.0	219768.0	129.0	89.0	Status	0.0004888956264685818	0.0004048085801225342	364.4	Corneal degenerations	0.0004506767386715786	218	483499
0	263731.0	219768.0	208.0	137.0	Status	0.0007880608777028025	0.0006229962938541643	364.5	Corneal dystrophy	0.0007130397400815139	345	483499
0	263731.0	219768.0	51.0	80.0	Status	0.0001933414713665072	0.00036388777700957026	364.41	Keratoconus	0.00027086822570973677	131	483499
0	263731.0	219768.0	60.0	50.0	Status	0.00022745279406803114	0.00022746089947138086	360.0	Disorders of the globe	0.00022745647827066907	110	483499
0	265205.0	222314.0	395.0	338.0	Status	0.0014871987951807228	0.0015180640641000306	371.1	Uveitis, noninfectious or NOS	0.0015012739323136412	733	487519
0	265944.0	223463.0	268.0	294.0	Status	0.0010067164515498925	0.0013139253744016946	379.5	Disorders of iris and ciliary body	0.001147011341533852	562	489407
0	253508.0	213576.0	8555.0	6427.0	Status	0.03264482204660711	0.029213238001299983	366.2	Senile cataract	0.031078731957864692	14982	467084
0	265944.0	223463.0	1786.0	1422.0	Status	0.0066708997870989425	0.006323231874068969	379.3	Aphakia and other disorders of lens	0.006512184972036986	3208	489407
0	253508.0	213576.0	15198.0	11728.0	Status	0.05655995772331098	0.05205411355324362	366.0	Cataract	0.05450496953502965	26926	467084
0	253508.0	213576.0	62.0	50.0	Status	0.00024450841976574516	0.0002340539072959284	366.1	Nonsenile Cataract	0.00023972807986369748	112	467084
0	253508.0	213576.0	35.0	106.0	Status	0.0001380436454565892	0.0004960642449995788	366.3	Traumatic cataract	0.0003017817967788539	141	467084
0	263731.0	219768.0	73.0	57.0	Status	0.0002767205955936984	0.00025929716820197884	363.0	Chorioretinal inflammations, scars, and other disorders of choroid	0.00026880108512930366	130	483499
0	263731.0	219768.0	63.0	62.0	Status	0.000238822717726711	0.0002820361188190875	363.3	Chorioretinal scars	0.0002584652539989744	125	483499
0	263731.0	219768.0	24.0	17.0	Status	9.099353566757028e-05	7.734831767409058e-05	363.4	Choroidal degenerations	8.479133060346611e-05	41	483499
0	263731.0	219768.0	768.0	1204.0	Status	0.002903602660123479	0.00544865412812483	361.1	Retinal detachment with retinal defect	0.004062034601448902	1972	483499
0	263731.0	219768.0	47.0	64.0	Status	0.00017818013632675962	0.000291131409439936	361.2	Retinoschisis and retinal cysts	0.00022952378983064867	111	483499
0	263731.0	219768.0	1204.0	1603.0	Status	0.004544510917772283	0.007241237560475401	361.0	Retinal detachments and defects	0.005772085888309007	2807	483499
0	263181.0	218765.0	686.0	787.0	Status	0.0025997945934883864	0.003584572219793033	362.0	Other retinal disorders	0.003047046144235125	1473	481946
0	263181.0	218765.0	1.0	4.0	Status	3.799651951881208e-06	1.8284126178754758e-05	362.1	Retinopathy of prematurity	1.0374498652352626e-05	5	481946
0	263181.0	218765.0	44.0	63.0	Status	0.0001671573748694083	0.00028789734403275634	362.3	Other nondiabetic retinopathy	0.00022196729405272864	107	481946
0	263181.0	218765.0	2388.0	1553.0	Status	0.00899201337505507	0.0070489020415944225	362.29	Macular degeneration (senile) of retina NOS	0.008110939374792904	3941	481946
0	263181.0	218765.0	111.0	134.0	Status	0.00042158516020236085	0.000612154463930854	362.6	Peripheral retinal degenerations	0.0005080974136804711	245	481946
0	263181.0	218765.0	61.0	59.0	Status	0.00023172594038945154	0.00026962307607940626	362.7	Hereditary retinal dystrophies	0.00024892856994685375	120	481946
0	263181.0	218765.0	72.0	82.0	Status	0.0002735011566819751	0.00037469099416487315	362.8	Retinal hemorrhage/ischemia	0.00031943580170089195	154	481946
0	263181.0	218765.0	75.0	66.0	Status	0.00028489379159449355	0.00030160260657767865	362.31	Separation of retinal layers	0.0002924783286004393	141	481946
0	263731.0	219768.0	2920.0	2938.0	Status	0.01095064335029683	0.013192280405557102	365.0	Glaucoma	0.011970810676050408	5858	483499
0	263731.0	219768.0	844.0	1019.0	Status	0.0031900217329679675	0.004615307966501651	365.11	Primary open angle glaucoma	0.0038383721840605568	1863	483499
0	263731.0	219768.0	722.0	370.0	Status	0.0027301637720124183	0.0016807638844724673	365.2	Primary angle-closure glaucoma	0.002253446721049297	1092	483499
0	265944.0	223463.0	1055.0	1032.0	Status	0.0039513256603957315	0.004596984342635693	379.2	Disorders of vitreous body	0.004246236983564398	2087	489407
0	263731.0	219768.0	185.0	147.0	Status	0.0007009806150441808	0.0006684400791214788	360.2	Progressive myopia	0.0006861900126283765	332	483499
0	263731.0	219768.0	18.0	25.0	Status	6.824670425290711e-05	0.00011374338582211445	360.3	Hypotony of eye	8.892712525488995e-05	43	483499
0	265944.0	223463.0	153.0	103.0	Status	0.0005749782973877947	0.0004607140620666828	377.3	Optic neuritis/neuropathy	0.00052280854383525	256	489407
0	265944.0	223463.0	181.0	121.0	Status	0.0006801315171441992	0.0005411836267353656	377.0	Disorders of optic nerve and visual pathways	0.0006166927706045836	302	489407
0	265944.0	223463.0	53.0	44.0	Status	0.0001992503674853476	0.00019686184325323145	377.1	Optic atrophy	0.0001981597698895208	97	489407
0	265944.0	223463.0	203.0	205.0	Status	0.0007627363825254465	0.0009165370102115636	378.5	Paralytic strabismus	0.0008329675489725713	408	489407
0	265944.0	223463.0	50.0	41.0	Status	0.00018797416483078564	0.00018344190707996277	378.0	Strabismus and other disorders of binocular eye movements	0.00018590474322673433	91	489407
0	265944.0	223463.0	704.0	524.0	Status	0.0026401848129369056	0.00233942148428257	378.1	Strabismus (not specified as paralytic)	0.0025028789222130503	1228	489407
0	270521.0	226667.0	100.0	43.0	Status	0.0003695204732818222	0.00018966962198403245	367.0	Disorders of refraction and accommodation; blindness and low vision	0.0002875348610884904	143	497188
