index	30-39_Controls	40-49_Controls	50-59_Controls	60-69_Controls	70-79_Controls	30-39_Cases	40-49_Cases	50-59_Cases	60-69_Cases	70-79_Cases	index	30-39_Prevalence	40-49_Prevalence	50-59_Prevalence	60-69_Prevalence	70-79_Prevalence	PheCode	Phenotype	Total_Prevalence	Total_Cases	Total_Controls
0	6.0	117185.0	166364.0	214092.0	2413.0		68.0	122.0	268.0	5.0	Status	0.0	0.0005799425174622398	0.0007327943490743966	0.0012502332524724762	0.0020678246484698098	315.0	Develomental delays and disorders	0.000925032416092767	463	500060
0	6.0	117185.0	166364.0	214092.0	2413.0		34.0	38.0	25.0	1.0	Status	0.0	0.0002900553664508314	0.00022836263987211693	0.00011675859460014852	0.00041425020712510354	315.3	Mental retardation	0.00019593808356559327	98	500060
0	6.0	117185.0	166364.0	214092.0	2413.0		17.0	20.0	105.0	1.0	Status	0.0	0.00014504871930513132	0.00012020386575632273	0.0004902029440188237	0.00041425020712510354	315.2	Speech and language disorder	0.00028588393112396364	143	500060
0	6.0	117185.0	166364.0	214092.0	2413.0		105.0	98.0	61.0		Status	0.0	0.0008952169835450592	0.0005887229517847917	0.00028484307948055827	0.0	315.1	Learning disorder	0.0005276580775657374	264	500060
0	6.0	117185.0	166364.0	214092.0	2413.0		42.0	31.0	29.0		Status	0.0	0.0003582792360121815	0.00018630367499023408	0.00013543743957855606	0.0	313.3	Autism	0.00020393392540816777	102	500060
0	6.0	117185.0	166364.0	214092.0	2413.0		3.0	8.0	5.0		Status	0.0	2.5599890773799364e-05	4.808501430529176e-05	2.335390033489493e-05	0.0	312.0	Conduct disorders	3.199513673921564e-05	16	500060
0	6.0	117185.0	166364.0	214092.0	2413.0		1.0	2.0	2.0		Status	0.0	8.53344256139812e-06	1.2021687123570923e-05	9.341691032910777e-06	0.0	313.0	Pervasive developmental disorders	9.998700168978033e-06	5	500060
0	6.0	117185.0	166364.0	214092.0	2413.0		4.0	20.0	8.0		Status	0.0	3.4132896432259e-05	0.00012020386575632273	3.736571695469407e-05	0.0	313.2	Tics and stuttering	6.398822616638538e-05	32	500060
0	6.0	114021.0	160736.0	203974.0	2222.0		199.0	319.0	451.0	12.0	Status	0.0	0.0017422517947819995	0.0019806898264568005	0.0022061880885410295	0.005371530886302597	344.0	Other paralytic syndromes	0.002035523094161099	981	480959
0	6.0	117117.0	166182.0	213916.0	2411.0		10.0	22.0	17.0		Status	0.0	8.537741084463872e-05	0.00013236745204688215	7.946413129344234e-05	0.0	323.8	Encephalitis, non-infectious	9.806256391577826e-05	49	499632
0	6.0	117117.0	166182.0	213916.0	2411.0		15.0	23.0	26.0		Status	0.0	0.00012806064952361438	0.00013838332180138985	0.00012152826466986379	0.0	325.0	Phlebitis and thrombophlebitis of intracranial venous sinuses	0.00012807787134577823	64	499632
0	6.0	114021.0	160736.0	203974.0	2222.0		34.0	72.0	92.0	1.0	Status	0.0	0.00029810179299460786	0.00044773891846176805	0.00045083453392529867	0.000449842555105713	334.1	Spinocerebellar disease	0.000413585558174238	199	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		29.0	103.0	228.0	4.0	Status	0.0	0.0002542744410346339	0.0006403919447397708	0.0011165414638446244	0.0017969451931716084	334.2	Anterior horn cell disease	0.0007562489222414055	364	480959
0	6.0	116980.0	165756.0	212838.0	2394.0		288.0	657.0	1304.0	17.0	Status	0.0	0.002455912951529829	0.003948008869499378	0.0060894173025375685	0.007051016175860639	357.0	Inflammatory and toxic neuropathy	0.004529825683671837	2266	497974
0	6.0	114021.0	160736.0	203974.0	2222.0		63.0	341.0	1487.0	35.0	Status	0.0	0.000552224676554118	0.002116999944126101	0.0072373832503492145	0.015507310589277802	332.0	Parkinson's disease	0.003988527289106102	1926	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		119.0	192.0	274.0	5.0	Status	0.0	0.001042579288592956	0.0011930801352157488	0.0013415064039794759	0.00224517287831163	349.0	Other and unspecified disorders of the nervous system	0.0012252128028508002	590	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		6.0	14.0	61.0	3.0	Status	0.0	5.2619116525033545e-05	8.709175738724728e-05	0.0002989683142598084	0.001348314606741573	333.8	Other degenerative diseases of the basal ganglia	0.00017462056406599826	84	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		64.0	117.0	208.0	3.0	Status	0.0	0.0005609852303107332	0.0007273721969748777	0.0010186990038299165	0.001348314606741573	333.4	Torsion dystonia	0.0008143745416546345	392	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		73.0	156.0	303.0	2.0	Status	0.0	0.0006398233035917752	0.0009695945106033861	0.001483280056002389	0.0008992805755395684	333.0	Extrapyramidal disease and abnormal movement disorders	0.0011090503911791033	534	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		28.0	80.0	282.0	9.0	Status	0.0	0.0002455085095003025	0.0004974629390110437	0.001380620397932007	0.004034065441506051	333.1	Essential tremor	0.0008289048899156137	399	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		17.0	42.0	74.0	1.0	Status	0.0	0.00014907311597888424	0.0002612297702421973	0.0003626597663294911	0.000449842555105713	333.2	Myoclonus	0.00027853242512362473	134	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		61.0	179.0	488.0	4.0	Status	0.0	0.0005347031082905279	0.0011123885281049	0.002386751572419325	0.0017969451931716084	331.9	Cerebral degeneration, unspecified	0.0015196464123265745	732	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		336.0	657.0	1182.0	17.0	Status	0.0	0.002938167318135313	0.004070808523294071	0.005761469320907017	0.007592675301473872	334.0	Degenerative disease of the spinal cord	0.004536883914138644	2192	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		475.0	688.0	592.0	4.0	Status	0.0	0.0041486165455561766	0.004262067598374468	0.002893931542876138	0.0017969451931716084	335.0	Multiple sclerosis	0.003643949469462502	1759	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		94.0	134.0	89.0	1.0	Status	0.0	0.0008237304473557376	0.0008329707217007522	0.00043613981956552633	0.000449842555105713	341.0	Other demyelinating diseases of central nervous system	0.0006607421505702537	318	480959
0	6.0	117117.0	166182.0	213916.0	2411.0		32.0	40.0	32.0	1.0	Status	0.0	0.00027315640765179387	0.0002406420329438943	0.00014956905416269373	0.00041459369817578774	323.2	Acute (transverse) myelitis	0.00021011051813253772	105	499632
0	6.0	114021.0	160736.0	203974.0	2222.0		1003.0	1472.0	2153.0	37.0	Status	0.0	0.008719919321185144	0.00907476819885579	0.010445016907052448	0.01637892872952634	345.0	Epilepsy, recurrent seizures, convulsions	0.009606197387279048	4665	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		118.0	125.0	167.0	6.0	Status	0.0	0.0010338271756367237	0.0007770684006689005	0.0008180620257567074	0.0026929982046678637	345.12	Partial epilepsy	0.0008641911191898208	416	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		101.0	151.0	204.0	4.0	Status	0.0	0.0008850177879812832	0.000938546930454294	0.0009991282116584548	0.0017969451931716084	345.1	Epilepsy	0.0009555086110020585	460	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		170.0	177.0	264.0	4.0	Status	0.0	0.0014887337881269102	0.0010999732774853491	0.0012926096025225472	0.0017969451931716084	345.11	Generalized convulsive epilepsy	0.0012770622998749934	615	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		721.0	1031.0	1506.0	22.0	Status	0.0	0.0062836624775583485	0.006373364159562828	0.007329180455518785	0.00980392156862745	345.3	Convulsions	0.006773514731361993	3280	480959
0	6.0	113578.0	161748.0	208692.0	2336.0		1207.0	1450.0	1487.0	19.0	Status	0.0	0.010515311234046261	0.008884912805303987	0.0070749218523258744	0.008067940552016985	340.0	Migraine	0.00848685994336657	4163	486360
0	6.0	113578.0	161748.0	208692.0	2336.0		103.0	111.0	111.0	1.0	Status	0.0	0.0009060441058752122	0.0006857820695790781	0.0005316015574488872	0.0004278990158322636	340.1	Migrain with aura	0.0006698364037593027	326	486360
0	6.0	113578.0	161748.0	208692.0	2336.0		2882.0	3701.0	4586.0	66.0	Status	0.0	0.024746694143912073	0.022369431063348825	0.021502452198538996	0.027477102414654453	339.0	Other headache syndromes	0.02257860308081874	11235	486360
0	6.0	108908.0	149991.0	181369.0	1949.0		134.0	165.0	158.0	3.0	Status	0.0	0.0012288842831202655	0.0010988571885239351	0.0008703939358883252	0.0015368852459016393	306.9	Tension headache	0.001039118285545187	460	442223
0	6.0	116239.0	163125.0	204659.0	2224.0		203.0	706.0	2087.0	36.0	Status	0.0	0.001743357207880318	0.00430931874919887	0.010094512106642934	0.01592920353982301	433.31	Transient cerebral ischemia	0.006196797367587398	3032	486253
0	6.0	116049.0	162036.0	201683.0	2172.0		90.0	311.0	908.0	12.0	Status	0.0	0.0007749334848758815	0.001915649811822824	0.004481936512480811	0.005494505494505495	362.4	Retinal vascular changes and abnomalities	0.0027334785946485068	1321	481946
0	6.0	116239.0	163125.0	204659.0	2224.0		123.0	533.0	1600.0	29.0	Status	0.0	0.0010570461147109882	0.0032567916019992913	0.007757237259949869	0.01287172658677319	433.0	Cerebrovascular disease	0.004677220605152516	2285	486253
0	6.0	115907.0	163910.0	210977.0	2395.0		55.0	85.0	115.0		Status	0.0	0.0004742933029785619	0.000518308485014787	0.0005447861595891839	0.0	327.41	Organic or persistent insomnia	0.0005167696828452731	255	493195
0	6.0	116245.0	164044.0	207104.0	2276.0		120.0	247.0	393.0	7.0	Status	0.0	0.0010312379151806814	0.0015034298896470287	0.0018940032867945079	0.0030661410424879547	291.8	Alteration of consciousness	0.0015638954249432146	767	489675
0	6.0	115907.0	163910.0	210977.0	2395.0		1308.0	2397.0	3109.0	22.0	Status	0.0	0.011158981359041078	0.014413103477304023	0.014522201358332633	0.009102192800992967	327.3	Sleep apnea	0.01367115238855191	6836	493195
0	6.0	114021.0	160736.0	203974.0	2222.0		19.0	21.0	30.0		Status	0.0	0.00016660820764643984	0.0001306319475979273	0.00014705594007960628	0.0	347.0	Cataplexy and narcolepsy	0.00014552137189233913	70	480959
0	6.0	114183.0	159847.0	204462.0	2297.0		97.0	200.0	381.0	4.0	Status	0.0	0.0008487924396219811	0.001249632920329653	0.0018599610433356279	0.001738374619730552	352.1	Trigeminal nerve disorders [CN5]	0.0014164747225724177	682	480795
0	6.0	114183.0	159847.0	204462.0	2297.0		208.0	394.0	644.0	8.0	Status	0.0	0.0018183248682151567	0.0024587964378654653	0.00313983988766784	0.0034707158351409977	352.2	Facial nerve disorders [CN7]	0.002601395293839423	1254	480795
0	6.0	114183.0	159847.0	204462.0	2297.0		13.0	34.0	57.0	1.0	Status	0.0	0.00011383936390066202	0.0002126581645098542	0.0002787027122174468	0.0004351610095735422	352.0	Disorders of other cranial nerves	0.0002183406113537118	105	480795
0	6.0	114183.0	159847.0	204462.0	2297.0		198.0	458.0	905.0	13.0	Status	0.0	0.0017310567314501534	0.0028570537413056363	0.004406744997979228	0.005627705627705628	353.0	Nerve root and plexus disorders	0.003263062095615597	1574	480795
0	6.0	114183.0	159847.0	204462.0	2297.0		51.0	51.0	62.0	1.0	Status	0.0	0.0004464520195388413	0.0003189533327496279	0.0003031429074338464	0.0004351610095735422	353.1	Nerve plexus lesions	0.00034306387225548903	165	480795
0	6.0	114183.0	159847.0	204462.0	2297.0		17.0	23.0	41.0	1.0	Status	0.0	0.000148861646234676	0.00014386689184962782	0.00020048605643926983	0.0004351610095735422	353.2	Nerve root lesions	0.00017052177583872798	82	480795
0	6.0	115104.0	162892.0	207985.0	2317.0		1372.0	1776.0	2575.0	41.0	Status	0.0	0.011779250661080395	0.010785337770544369	0.012229293313069909	0.017387616624257845	722.9	Other and unspecified disc disorder	0.011666410291700737	5764	488304
0	6.0	117010.0	166067.0	213825.0	2413.0		421.0	613.0	755.0	7.0	Status	0.0	0.0035850840067784486	0.003677705783537317	0.003518501258271973	0.002892561983471074	907.0	Injuries to the nervous system	0.0035839933588363597	1796	499321
0	6.0	114183.0	159847.0	204462.0	2297.0		2724.0	5820.0	8260.0	99.0	Status	0.0	0.02330057224973697	0.035130714022708204	0.038830022282603585	0.041318864774624375	351.0	Other peripheral nerve disorders	0.033962362717953457	16903	480795
0	6.0	114183.0	159847.0	204462.0	2297.0		5.0	17.0	25.0		Status	0.0	4.3787438259712056e-05	0.00010634038933093129	0.00012225716060189647	0.0	355.0	Complex regional/central pain syndrome	9.774520528572796e-05	47	480795
0	6.0	116980.0	165756.0	212838.0	2394.0		40.0	53.0	122.0	1.0	Status	0.0	0.0003418219107844813	0.0003196448926174092	0.000572877535687453	0.0004175365344467641	356.0	Hereditary and idiopathic peripheral neuropathy	0.00043356952166843975	216	497974
0	5.0	108339.0	152806.0	195554.0	2224.0		13.0	36.0	62.0	2.0	Status	0.0	0.00011997932663910218	0.00023553735229845199	0.00031694748895795847	0.0008984725965858042	316.1	Polyneuropathy due to drugs	0.00024616537520613625	113	458928
0	6.0	113820.0	157670.0	195630.0	2145.0		73.0	205.0	388.0	3.0	Status	0.0	0.0006409524729351233	0.0012984956452889945	0.001979410054178698	0.0013966480446927375	250.6	Polyneuropathy in diabetes	0.0014235859897008128	669	469271
0	6.0	116980.0	165756.0	212838.0	2394.0		25.0	81.0	155.0	4.0	Status	0.0	0.00021366608264604078	0.0004884314115667795	0.0007277234463104422	0.0016680567139282735	358.1	Myasthenia gravis	0.0005318732576133141	265	497974
0	6.0	116980.0	165756.0	212838.0	2394.0		9.0	19.0	27.0	1.0	Status	0.0	7.693030968723556e-05	0.00011461318051575932	0.00012684095553519835	0.0004175365344467641	358.0	Myoneural disorders	0.00011244302552055097	56	497974
0	6.0	116980.0	165756.0	212838.0	2394.0		67.0	114.0	184.0	5.0	Status	0.0	0.0005724196263039633	0.0006872852233676976	0.0008637605505534639	0.0020842017507294707	359.2	Myopathy	0.0007424590242884433	370	497974
0	6.0	116980.0	165756.0	212838.0	2394.0		53.0	57.0	68.0	1.0	Status	0.0	0.0004528637221980125	0.00034376074252320387	0.00031938977764835186	0.0004175365344467641	359.1	Muscular dystrophies	0.00035932735525029456	179	497974
0	6.0	114021.0	160736.0	203974.0	2222.0		61.0	74.0	61.0	3.0	Status	0.0	0.0005347031082905279	0.00046017038741371806	0.0002989683142598084	0.001348314606741573	343.0	Infantile cerebral palsy	0.000413585558174238	199	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		322.0	647.0	1442.0	25.0	Status	0.0	0.0028160884356716195	0.004009096373223946	0.007019901078786463	0.011125945705384957	342.0	Hemiplegia	0.005039357047549106	2436	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		34.0	86.0	148.0	1.0	Status	0.0	0.00029810179299460786	0.0005347527079628409	0.0007250565838077228	0.000449842555105713	337.0	Disorders of the autonomic nervous system	0.0005589865926338451	269	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		4.0	18.0	71.0	1.0	Status	0.0	3.508002631001973e-05	0.00011197233039302288	0.0003479624592614374	0.000449842555105713	337.1	Peripheral autonomic neuropathy	0.00019540466435091352	94	480959
0	6.0	117220.0	166425.0	214300.0	2416.0		28.0	32.0	45.0		Status	0.0	0.00023881004366812226	0.00019224184023501566	0.00020994191606988732	0.0	752.2	Other specified congenital anomalies of nervous system	0.0002098019469620678	105	500367
0	6.0	114021.0	160736.0	203974.0	2222.0		119.0	212.0	418.0	14.0	Status	0.0	0.001042579288592956	0.001317195615975346	0.0020450898273905046	0.006261180679785331	331.1	Hydrocephalus	0.0015839010881794895	763	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		39.0	78.0	85.0	1.0	Status	0.0	0.00034192530247238295	0.0004850323976768192	0.0004165461949730225	0.000449842555105713	348.4	Cerebral cysts	0.00042189532839251645	203	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		33.0	71.0	120.0	4.0	Status	0.0	0.0002893366300173602	0.00044152306802564564	0.0005879643693592168	0.0017969451931716084	348.0	Other conditions of brain	0.00047382826219328453	228	480959
0	6.0	114021.0	160736.0	203974.0	2222.0		90.0	138.0	188.0	6.0	Status	0.0	0.0007887057338906854	0.000857814189987195	0.0009208373742420235	0.0026929982046678637	348.2	Cerebral edema and compression of brain	0.0008766444874226444	422	480959
0	6.0	116499.0	165098.0	212004.0	2386.0		212.0	339.0	308.0	4.0	Status	0.0	0.001816452605152899	0.0020491183955221627	0.0014506952032857304	0.0016736401673640166	798.1	Chronic fatigue syndrome	0.0017369217640523613	863	495993
0	6.0	114021.0	160736.0	203974.0	2222.0		84.0	218.0	326.0	10.0	Status	0.0	0.0007361640594189562	0.0013544242454365844	0.001595692608908468	0.004480286738351254	348.9	Other conditions of brain, NOS	0.0013247590828015954	638	480959
0	6.0	109730.0	154146.0	195575.0	2160.0		155.0	216.0	335.0	3.0	Status	0.0	0.0014105655912999954	0.0013993081198740622	0.0017099688632535347	0.0013869625520110957	967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	0.0015335499193209986	709	461617
0	6.0	115541.0	162709.0	206976.0	2287.0		643.0	1052.0	1508.0	24.0	Status	0.0	0.0055343248640088135	0.006423995945310544	0.007233168972199305	0.01038511466897447	371.3	Inflammation of eyelids	0.0065757031132194655	3227	487519
0	6.0	115541.0	162709.0	206976.0	2287.0			4.0	16.0		Status	0.0	0.0	2.4583161763350194e-05	7.729767334003247e-05	0.0	371.33	Noninfectious dermatoses of eyelid	4.1022359236902074e-05	20	487519
0	6.0	115541.0	162709.0	206976.0	2287.0		600.0	1302.0	2254.0	29.0	Status	0.0	0.005166134267829621	0.007938491930419301	0.010772833723653397	0.012521588946459413	374.0	Other disorders of eyelids	0.008511218131233424	4185	487519
0	6.0	115541.0	162709.0	206976.0	2287.0		69.0	294.0	1184.0	30.0	Status	0.0	0.0005968341838941268	0.0018036477856235775	0.00568793235972329	0.01294777729823047	374.1	Ectropion or entropion	0.003224315880726892	1577	487519
0	6.0	115541.0	162709.0	206976.0	2287.0		12.0	19.0	30.0		Status	0.0	0.00010384845049457825	0.00011675925470724153	0.00014492333555549114	0.0	374.2	Lagophthalmos	0.00012510767463800812	61	487519
0	6.0	115541.0	162709.0	206976.0	2287.0		207.0	712.0	1718.0	35.0	Status	0.0	0.0017883678335694785	0.004356845203492819	0.008232148504508994	0.015073212747631352	374.3	Ptosis of eyelid	0.005450936471701847	2672	487519
0	6.0	116234.0	163724.0	207191.0	2252.0		234.0	650.0	1545.0	24.0	Status	0.0	0.002009135556547721	0.003954396680740263	0.00740169400582554	0.01054481546572935	375.0	Disorders of lacrimal system	0.004987191477249624	2453	489407
0	6.0	116234.0	163724.0	207191.0	2252.0		103.0	310.0	864.0	16.0	Status	0.0	0.000885358914188951	0.0018898521038321324	0.004152748071423421	0.007054673721340388	375.2	Epiphora	0.002635011208477685	1293	489407
0	6.0	116234.0	163724.0	207191.0	2252.0		23.0	32.0	54.0	1.0	Status	0.0	0.0001978375495669078	0.00019541268716871443	0.0002605611715602306	0.0004438526409232135	376.0	Disorders of the orbit	0.0002247112970540349	110	489407
0	6.0	115541.0	162709.0	206976.0	2287.0		5.0	2.0	10.0		Status	0.0	4.327280909767538e-05	1.2291731966492739e-05	4.831244625240355e-05	0.0	371.9	Chronic inflammatory disorders of orbit	3.4869219914016604e-05	17	487519
0	6.0	113959.0	158882.0	200463.0	2203.0		39.0	57.0	79.0	1.0	Status	0.0	0.0003421112651099142	0.0003586281529391779	0.0003939324430792552	0.00045372050816696913	242.3	Exophthalmos	0.0003699896360857619	176	475513
0	6.0	115541.0	162709.0	206976.0	2287.0		44.0	102.0	219.0	5.0	Status	0.0	0.00038067223255612754	0.0006264932959075247	0.0010569753131108375	0.002181500872600349	369.5	Conjunctivitis, infectious	0.0007583692192281442	370	487519
0	6.0	115541.0	162709.0	206976.0	2287.0		4.0	16.0	21.0		Status	0.0	3.461854688649444e-05	9.832539560608388e-05	0.00010145074566298062	0.0	371.2	Conjunctivitis, noninfectious	8.409221429157437e-05	41	487519
0	6.0	115541.0	162709.0	206976.0	2287.0		204.0	332.0	682.0	12.0	Status	0.0	0.0017624951401788414	0.0020362976183904663	0.003284246212522513	0.005219660722053067	372.0	Disorders of conjunctiva	0.0025166291900341484	1230	487519
0	6.0	116366.0	164735.0	211480.0	2379.0		21.0	34.0	81.0	2.0	Status	0.0	0.00018043252253258524	0.0002063494953541018	0.00038286829803224604	0.0008399832003359933	695.22	Pemphigus and pemphigoid	0.00027872931747673215	138	494966
0	6.0	115541.0	162709.0	206976.0	2287.0		18.0	38.0	83.0	2.0	Status	0.0	0.0001557645877863256	0.00023349124715048511	0.00040085193109210416	0.0008737439930100481	371.0	Inflammation of the eye	0.00028913587335438625	141	487519
0	6.0	116234.0	163724.0	207191.0	2252.0		64.0	125.0	248.0	3.0	Status	0.0	0.0005503104094653391	0.0007628975459111743	0.001195532180544642	0.0013303769401330377	379.0	Other disorders of eye	0.0008982396544227075	440	489407
0	6.0	116234.0	163724.0	207191.0	2252.0		13.0	21.0	27.0	1.0	Status	0.0	0.00011183084294648465	0.00012824819078445144	0.0001302975610226911	0.0004438526409232135	379.1	Scleritis and episcleritis	0.0001266678788646472	62	489407
0	6.0	115541.0	162709.0	206976.0	2287.0		31.0	60.0	95.0	2.0	Status	0.0	0.00026823105942615856	0.0003686205604261254	0.0004587798387992524	0.0008737439930100481	370.0	Keratitis	0.0003854773460294808	188	487519
0	6.0	115541.0	162709.0	206976.0	2287.0		38.0	61.0	112.0	3.0	Status	0.0	0.0003287794495539847	0.00037476193401732506	0.0005408328826392645	0.0013100436681222707	370.1	Corneal ulcer	0.000438764651971468	214	487519
0	6.0	115541.0	162709.0	206976.0	2287.0		9.0	9.0	21.0	2.0	Status	0.0	7.788836001730852e-05	5.531041433645939e-05	0.00010145074566298062	0.0008737439930100481	370.3	Keratoconjunctivitis	8.409221429157437e-05	41	487519
0	6.0	116217.0	162469.0	202624.0	2183.0		23.0	30.0	107.0	3.0	Status	0.0	0.00019786648313833448	0.00018461652071705056	0.0005277929867657142	0.0013723696248856359	364.1	Corneal opacity	0.0003370122110068602	163	483499
0	6.0	116217.0	162469.0	202624.0	2183.0		45.0	101.0	212.0	6.0	Status	0.0	0.00038705681994116736	0.0006212708371778311	0.0010451793567216865	0.002740977615349475	364.0	Corneal opacity and other disorders of cornea	0.0007522790541950924	364	483499
0	6.0	116217.0	162469.0	202624.0	2183.0		13.0	30.0	89.0	3.0	Status	0.0	0.00011184719951819668	0.00018461652071705056	0.00043904436321301547	0.0013723696248856359	364.2	Corneal edema	0.0002791367025477944	135	483499
0	6.0	116217.0	162469.0	202624.0	2183.0		12.0	42.0	159.0	5.0	Status	0.0	0.00010324445706321142	0.0002584440437878051	0.0007840893960539098	0.0022851919561243145	364.4	Corneal degenerations	0.0004506767386715786	218	483499
0	6.0	116217.0	162469.0	202624.0	2183.0		18.0	70.0	251.0	6.0	Status	0.0	0.0001548586914440573	0.00043066587096020033	0.001237215033887862	0.002740977615349475	364.5	Corneal dystrophy	0.0007130397400815139	345	483499
0	6.0	116217.0	162469.0	202624.0	2183.0		44.0	44.0	42.0	1.0	Status	0.0	0.00037845881249946243	0.0002707475709635537	0.0002072375238076441	0.0004578754578754579	364.41	Keratoconus	0.00027086822570973677	131	483499
0	6.0	116217.0	162469.0	202624.0	2183.0		17.0	33.0	59.0	1.0	Status	0.0	0.00014625668909269232	0.00020307442369940063	0.0002910949610968853	0.0004578754578754579	360.0	Disorders of the globe	0.00022745647827066907	110	483499
0	6.0	115541.0	162709.0	206976.0	2287.0		115.0	241.0	367.0	10.0	Status	0.0	0.000994328007193747	0.0014789812826020252	0.001770013938256898	0.0043535045711798	371.1	Uveitis, noninfectious or NOS	0.0015012739323136412	733	487519
0	6.0	116234.0	163724.0	207191.0	2252.0		58.0	150.0	351.0	3.0	Status	0.0	0.0004987445396071957	0.0009153373933631937	0.0016912239450328126	0.0013303769401330377	379.5	Disorders of iris and ciliary body	0.001147011341533852	562	489407
0	6.0	116155.0	160165.0	188930.0	1828.0		420.0	2681.0	11596.0	285.0	Status	0.0	0.003602830795625134	0.016463407145401177	0.05782791258988859	0.13487931850449597	366.2	Senile cataract	0.031078731957864692	14982	467084
0	6.0	116234.0	163724.0	207191.0	2252.0		110.0	563.0	2456.0	79.0	Status	0.0	0.0009454720484081689	0.0034269297022892866	0.011714930335277872	0.03389103389103389	379.3	Aphakia and other disorders of lens	0.006512184972036986	3208	489407
0	6.0	116155.0	160165.0	188930.0	1828.0		1066.0	5193.0	20190.0	477.0	Status	0.0	0.009093933680825108	0.03140458883150498	0.09654743687834735	0.206941431670282	366.0	Cataract	0.05450496953502965	26926	467084
0	6.0	116155.0	160165.0	188930.0	1828.0		16.0	46.0	49.0	1.0	Status	0.0	0.00013772800440729614	0.00028712135870820354	0.0002592880690447087	0.0005467468562055768	366.1	Nonsenile Cataract	0.00023972807986369748	112	467084
0	6.0	116155.0	160165.0	188930.0	1828.0		22.0	44.0	74.0	1.0	Status	0.0	0.00018936622567289566	0.00027464124986736074	0.00039152610526761337	0.0005467468562055768	366.3	Traumatic cataract	0.0003017817967788539	141	467084
0	6.0	116217.0	162469.0	202624.0	2183.0		16.0	33.0	81.0		Status	0.0	0.00013765453872824414	0.00020307442369940063	0.0003995954712513258	0.0	363.0	Chorioretinal inflammations, scars, and other disorders of choroid	0.00026880108512930366	130	483499
0	6.0	116217.0	162469.0	202624.0	2183.0		6.0	33.0	85.0	1.0	Status	0.0	5.162489352365711e-05	0.00020307442369940063	0.0004193203064491463	0.0004578754578754579	363.3	Chorioretinal scars	0.0002584652539989744	125	483499
0	6.0	116217.0	162469.0	202624.0	2183.0		1.0	12.0	28.0		Status	0.0	8.604519093427869e-06	7.385478917534973e-05	0.00013816789372915144	0.0	363.4	Choroidal degenerations	8.479133060346611e-05	41	483499
0	6.0	116217.0	162469.0	202624.0	2183.0		245.0	687.0	1030.0	10.0	Status	0.0	0.0021036904741460736	0.004210694059672951	0.005057597690200045	0.004559963520291838	361.1	Retinal detachment with retinal defect	0.004062034601448902	1972	483499
0	6.0	116217.0	162469.0	202624.0	2183.0		10.0	31.0	68.0	2.0	Status	0.0	8.603852805286208e-05	0.00019076923076923077	0.00033548438024194344	0.0009153318077803204	361.2	Retinoschisis and retinal cysts	0.00022952378983064867	111	483499
0	6.0	116217.0	162469.0	202624.0	2183.0		262.0	868.0	1662.0	15.0	Status	0.0	0.0022493324977034485	0.005314166416672279	0.00813565295712873	0.006824385805277525	361.0	Retinal detachments and defects	0.005772085888309007	2807	483499
0	6.0	116049.0	162036.0	201683.0	2172.0		101.0	364.0	994.0	14.0	Status	0.0	0.0008695652173913044	0.0022413793103448275	0.0049043552055734	0.006404391582799634	362.0	Other retinal disorders	0.003047046144235125	1473	481946
0	6.0	116049.0	162036.0	201683.0	2172.0			3.0	2.0		Status	0.0	0.0	1.8514061429655822e-05	9.91645387609391e-06	0.0	362.1	Retinopathy of prematurity	1.0374498652352626e-05	5	481946
0	6.0	116049.0	162036.0	201683.0	2172.0		12.0	35.0	59.0	1.0	Status	0.0	0.00010339390492930441	0.00021595473588735802	0.0002924527366636595	0.0004601932811780948	362.3	Other nondiabetic retinopathy	0.00022196729405272864	107	481946
0	6.0	116049.0	162036.0	201683.0	2172.0		137.0	658.0	3062.0	84.0	Status	0.0	0.0011791437866868642	0.004044402375010757	0.01495518816088305	0.03723404255319149	362.29	Macular degeneration (senile) of retina NOS	0.008110939374792904	3941	481946
0	6.0	116049.0	162036.0	201683.0	2172.0		32.0	81.0	129.0	3.0	Status	0.0	0.0002756695755550004	0.0004996391495031366	0.0006392087685568748	0.001379310344827586	362.6	Peripheral retinal degenerations	0.0005080974136804711	245	481946
