index	0_Controls	1_Controls	2_Controls	3_Controls	4_Controls	0_Cases	1_Cases	2_Cases	3_Cases	4_Cases	index	0.0_Prevalence	1.0_Prevalence	2.0_Prevalence	3.0_Prevalence	4.0_Prevalence	PheCode	Phenotype	Total_Prevalence	Total_Cases	Total_Controls
0	97009.0	96649.0	96435.0	96079.0	94787.0	6.0	8.0	5.0	12.0	12.0	Status	6.184610627222594e-05	8.276689737939311e-05	5.184570717544587e-05	0.00012488162262855	0.00012658361375119992	333.3	Tics and choreas	8.939671768516555e-05	43	480959
0	98566.0	98265.0	98113.0	97877.0	96854.0	23.0	30.0	20.0	20.0	19.0	Status	0.00023329174654373205	0.0003052037234854265	0.00020380504009864163	0.00020429635228862988	0.00019613308145716556	290.12	Dementia with cerebral degenerations	0.00022867083038136986	112	489675
0	98566.0	98265.0	98113.0	97877.0	96854.0	6.0	10.0	15.0	23.0	73.0	Status	6.086921235239216e-05	0.00010175527855507505	0.0001528615685635089	0.00023493360572012257	0.0007531441187697958	290.3	Other persistent mental disorders due to conditions classified elsewhere	0.00025928844716844766	127	489675
0	98566.0	98265.0	98113.0	97877.0	96854.0	211.0	249.0	277.0	323.0	540.0	Status	0.0021361248063820524	0.0025275595346854252	0.0028153267608496796	0.003289205702647658	0.0055444893935971415	290.2	Delirium due to conditions classified elsewhere	0.003256831713398809	1600	489675
0	98566.0	98265.0	98113.0	97877.0	96854.0	12.0	14.0	13.0	17.0	28.0	Status	0.00012173101503378036	0.00014245159189653944	0.0001324827262906875	0.00017365722107585757	0.0002890113746619599	291.4	Specific nonpsychotic mental disorders due to brain damage	0.00017151292778693194	84	489675
0	91053.0	89844.0	89064.0	87856.0	84406.0	22.0	32.0	41.0	65.0	128.0	Status	0.0002415591545429591	0.00035604610797098225	0.00046013130576286405	0.0007393000534570808	0.0015141836420848416	295.3	Psychosis	0.0006508312787704713	288	442223
0	98566.0	98265.0	98113.0	97877.0	96854.0	17.0	31.0	33.0	32.0	82.0	Status	0.0001724435247456458	0.0003153739724912509	0.0003362337741731706	0.0003268341010530186	0.000845918956837501	291.1	Transient mental disorders due to conditions classified elsewhere	0.00039806479270010413	195	489675
0	91053.0	89844.0	89064.0	87856.0	84406.0	11.0	12.0	15.0	37.0	39.0	Status	0.00012079416673987525	0.00013354700854700856	0.0001683898561950628	0.0004209664023301059	0.0004618390668482444	296.0	Mood disorders	0.0002577220535474084	114	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	1562.0	1637.0	1774.0	2071.0	2698.0	Status	0.016865518544512226	0.01789442616499601	0.019529271890618465	0.023029790830340166	0.030974467303453344	300.1	Anxiety disorder	0.021554766408903345	9742	442223
0	98566.0	98265.0	98113.0	97877.0	96854.0	50.0	55.0	64.0	80.0	135.0	Status	0.0005070171168978665	0.0005593978844589096	0.0006518838424478239	0.0008166848719336035	0.001391910422831455	292.2	Mild cognitive impairment	0.000783579120065135	384	489675
0	98566.0	98265.0	98113.0	97877.0	96854.0	95.0	89.0	113.0	152.0	253.0	Status	0.0009628931391329908	0.0009048945645322	0.0011504082422169283	0.0015505615685154394	0.0026053734540249416	290.0	Delirium dementia and amnestic and other cognitive disorders	0.0014315516429196313	702	489675
0	94792.0	93991.0	92961.0	91224.0	85960.0	42.0	37.0	51.0	108.0	359.0	Status	0.0004428791361747896	0.0003934998085676607	0.0005483163462778997	0.0011824990145841545	0.0041589916472619	316.0	Substance addiction and disorders	0.001299167618736739	597	458928
0	94792.0	93991.0	92961.0	91224.0	85960.0	797.0	930.0	1121.0	1670.0	3372.0	Status	0.00833777945161054	0.00979762117971787	0.011915137858463893	0.017977479708054342	0.037746832042269286	317.0	Alcohol-related disorders	0.016901661889644357	7890	458928
0	94792.0	93991.0	92961.0	91224.0	85960.0	2092.0	2174.0	2413.0	2478.0	3219.0	Status	0.02159283266586846	0.02260697759059949	0.025300396334430767	0.026445540116539667	0.03609594186972269	317.1	Alcoholism	0.026259059969785954	12376	458928
0	94792.0	93991.0	92961.0	91224.0	85960.0	3106.0	3703.0	4581.0	6128.0	10693.0	Status	0.03172689942593311	0.03790406780354986	0.04696438457279941	0.06294683211438902	0.11063288257995096	318.0	Tobacco use disorder	0.057911602232627646	28211	458928
0	91053.0	89844.0	89064.0	87856.0	84406.0	52.0	57.0	104.0	179.0	570.0	Status	0.0005707699906701059	0.0006340307671772283	0.001166337699623183	0.0020332822172999376	0.006707776313311994	295.1	Schizophrenia	0.002170651082505049	962	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	69.0	78.0	110.0	112.0	186.0	Status	0.0007572265753605057	0.000867418429305398	0.0012335434095139838	0.0012731902510003637	0.002198789483639115	296.22	Major depressive disorder	0.0012534498100628306	555	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	4.0	2.0	10.0	11.0	23.0	Status	4.3928528284481146e-05	2.2260312089575496e-05	0.00011226620562678223	0.0001251892064142397	0.00027241824491584647	301.1	Schizoid personality disorder	0.00011305234549701202	50	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	30.0	46.0	37.0	59.0	144.0	Status	0.00032936991535193177	0.0005117365669151185	0.000415259088001257	0.000671102769720753	0.0017031342400946185	295.2	Paranoid disorders	0.0007140613595637899	316	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	183.0	208.0	256.0	323.0	617.0	Status	0.0020057871892673945	0.002309776573535291	0.0028660994178235557	0.003663003663003663	0.0072568599084953484	296.1	Bipolar	0.0035758545323449223	1587	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	26.0	36.0	43.0	71.0	209.0	Status	0.000285466463180316	0.00040053404539385846	0.0004825659039132728	0.0008074880298429379	0.0024700112273237608	301.0	Personality disorders	0.000869844196218776	385	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	8.0	12.0	8.0	16.0	28.0	Status	8.78531973072995e-05	0.00013354700854700856	8.981498113885396e-05	0.0001820830298616169	0.000331619963521804	300.4	Dysthymic disorder	0.0001627872799828169	72	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	166.0	161.0	186.0	220.0	282.0	Status	0.001819796314364332	0.0017887895116937948	0.002084033613445378	0.002497842772151324	0.003329869639146042	300.13	Phobia	0.002289966113013776	1015	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	176.0	161.0	245.0	269.0	409.0	Status	0.0019292111061175723	0.0017887895116937948	0.0027432845513889977	0.0030524822695035462	0.004822260213405647	300.12	Agorophobia, social phobia, and panic disorder	0.0028411461093209886	1260	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	40.0	43.0	39.0	43.0	59.0	Status	0.00043911167707727267	0.0004783784084461602	0.00043769570048146525	0.0004891978293268411	0.000698514177469958	300.11	Generalized anxiety disorder	0.0005062753278923803	224	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	23.0	31.0	34.0	51.0	85.0	Status	0.0002525363432737494	0.00034492350486787203	0.0003816022806348066	0.0005801585766776252	0.0010060243102815683	300.3	Obsessive-compulsive disorders	0.0005062753278923803	224	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	24.0	16.0	34.0	41.0	72.0	Status	0.00026351329095161235	0.00017805475183618963	0.0003816022806348066	0.00046645505534887425	0.0008522929046615687	300.8	Acute reaction to stress	0.00042268483985443366	187	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	28.0	22.0	35.0	39.0	100.0	Status	0.0003074186712925857	0.0002448089377517637	0.0003928214682544136	0.00044371124637351383	0.001183347927957778	300.9	Posttraumatic stress disorder	0.0005062753278923803	224	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	49.0	48.0	84.0	79.0	152.0	Status	0.000537858663915172	0.0005339741022560405	0.000942253331538565	0.0008983908568829249	0.0017975827242839235	304.0	Adjustment reaction	0.0009307894766568391	412	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	7.0	12.0	12.0	13.0	18.0	Status	7.687239182956293e-05	0.00013354700854700856	0.0001347164219318335	0.0001479475127746987	0.00021320951388230835	303.1	Dissociative disorder	0.00014018110494364494	62	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	1.0	1.0	1.0		3.0	Status	1.0982493904715884e-05	1.1130279926540152e-05	1.1227755010385674e-05	0.0	3.5541233754694404e-05	303.0	Psychogenic and somatoform disorders	1.3567631249872804e-05	6	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	2.0	4.0	2.0		9.0	Status	2.196474658173631e-05	4.4519633158222776e-05	2.2455257898636967e-05	0.0	0.0001066161227270035	295.0	Schizophrenia and other psychotic disorders	3.844066570188133e-05	17	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	18.0	32.0	26.0	37.0	62.0	Status	0.00019764798893171263	0.00035604610797098225	0.0002918397126501291	0.0004209664023301059	0.0007340057773357958	303.4	Somatoform disorder	0.0003955714085506716	175	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	97.0	80.0	101.0	89.0	118.0	Status	0.0010641799232035108	0.0008896401405631422	0.0011327314529243537	0.0010119961339473535	0.0013960531919928068	303.3	Psychogenic disorder	0.0010955302366345311	485	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	67.0	75.0	71.0	92.0	200.0	Status	0.0007352941176470588	0.0008340840089413805	0.0007965445672294834	0.0010460726793105016	0.0023638985414746	300.0	Anxiety, phobic and dissociative disorders	0.0011406552104226524	505	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	7200.0	8219.0	8813.0	9734.0	11973.0	Status	0.07328020518457452	0.08381346685294147	0.09004158280290568	0.09974382621170202	0.12422830699633737	306.0	Other mental disorder	0.09410605495716586	45939	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	10.0	16.0	13.0	21.0	25.0	Status	0.00010981408475451061	0.00017805475183618963	0.00014594115203700169	0.00023897037905253935	0.0002960997737797728	305.2	Eating disorder	0.0001921737793573709	85	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	7.0	15.0	11.0	14.0	18.0	Status	7.687239182956293e-05	0.0001669281874937402	0.0001234914397979231	0.00015932627745533174	0.00021320951388230835	305.21	Anorexia nervosa	0.00014696306479036284	65	442223
0	99135.0	98909.0	98764.0	98451.0	97936.0	242.0	211.0	215.0	313.0	350.0	Status	0.0024351711160530104	0.0021287328490718323	0.002172177936734055	0.003169170952978818	0.0035610361597786053	327.0	Sleep disorders	0.0026914661716471934	1331	493195
0	99135.0	98909.0	98764.0	98451.0	97936.0	6.0	4.0	10.0	11.0	8.0	Status	6.0519865645898266e-05	4.0439578215199215e-05	0.00010124121732439711	0.00011171822632081412	8.167932696234583e-05	327.4	Insomnia	7.906997490035155e-05	39	493195
0	99135.0	98909.0	98764.0	98451.0	97936.0				1.0	1.0	Status	0.0	0.0	0.0	1.015723398204201e-05	1.0210645619122497e-05	327.1	Hypersomnia	4.055174707064317e-06	2	493195
0	99135.0	98909.0	98764.0	98451.0	97936.0	8.0	7.0	9.0	6.0	11.0	Status	8.069152638108591e-05	7.07671155323709e-05	9.111801808186447e-05	6.0940308967366465e-05	0.00011230563467997999	327.6	Circadian rhythm sleep disorder	8.312450834894452e-05	41	493195
0	99135.0	98909.0	98764.0	98451.0	97936.0	5.0	3.0	4.0	3.0	10.0	Status	5.043373007867662e-05	3.0329990294403105e-05	4.0498947027377285e-05	3.047108294228777e-05	0.00010209707389786208	327.5	Parasomnia	5.068732006001379e-05	25	493195
0	91053.0	89844.0	89064.0	87856.0	84406.0	71.0	73.0	84.0	104.0	147.0	Status	0.0007791580703217593	0.0008118598262842399	0.000942253331538565	0.0011823556161891769	0.0017385545161023263	302.0	Sexual and gender identity disorders	0.0010819919494377708	479	442223
0	91053.0	89844.0	89064.0	87856.0	84406.0	4.0	2.0	6.0	1.0	11.0	Status	4.3928528284481146e-05	2.2260312089575496e-05	6.736274840013472e-05	1.1382132328670454e-05	0.00013030550718457184	302.1	Decreased libido	5.426831612198613e-05	24	442223
0	95026.0	94758.0	94730.0	94770.0	94247.0	127.0	109.0	132.0	166.0	231.0	Status	0.0013346925477914517	0.0011489769888370033	0.0013914950138095338	0.0017485463891463724	0.0024450136539723535	605.0	Erectile dysfunction [ED]	0.0016129168283097474	765	473531
0	91053.0	89844.0	89064.0	87856.0	84406.0	11.0	9.0	21.0	43.0	120.0	Status	0.00012079416673987525	0.00010016360054756102	0.000235729920862098	0.0004891978293268411	0.00141968151811277	301.2	Antisocial/borderline personality disorder	0.0004610930164750343	204	442223
0	100202.0	100036.0	100040.0	100001.0	99781.0	2.0	2.0	1.0	1.0	6.0	Status	1.9959283062552394e-05	1.999240288690298e-05	9.995901680311072e-06	9.99980000399992e-06	6.0128072795053464e-05	312.3	Impulse control disorder	2.3996544497592348e-05	12	500060
0	100202.0	100036.0	100040.0	100001.0	99781.0	69.0	75.0	84.0	75.0	160.0	Status	0.0006881351537333826	0.0007491684230504141	0.0008389596899844193	0.000749430432871018	0.0016009445572888004	315.0	Develomental delays and disorders	0.000925032416092767	463	500060
0	100202.0	100036.0	100040.0	100001.0	99781.0	1.0	6.0	6.0	25.0	60.0	Status	9.979741125515205e-06	5.9974810579556586e-05	5.997241269016253e-05	0.00024993501689560716	0.0006009555192756483	315.3	Mental retardation	0.00019593808356559327	98	500060
0	100202.0	100036.0	100040.0	100001.0	99781.0	18.0	27.0	28.0	36.0	34.0	Status	0.00017960486928756734	0.0002698300070955298	0.00027980972938401884	0.00035986684926577167	0.0003406301658067425	315.2	Speech and language disorder	0.00028588393112396364	143	500060
0	100202.0	100036.0	100040.0	100001.0	99781.0	14.0	13.0	24.0	50.0	163.0	Status	0.00013969825177616348	0.00012993633119771312	0.00023984649824112568	0.0004997451299837083	0.0016309133114544145	315.1	Learning disorder	0.0005276580775657374	264	500060
0	100202.0	100036.0	100040.0	100001.0	99781.0	8.0	14.0	12.0	28.0	40.0	Status	7.983235206067258e-05	0.00013993003498250875	0.00011993763243113581	0.00027991882354117307	0.00040071728393824946	313.3	Autism	0.00020393392540816777	102	500060
0	100202.0	100036.0	100040.0	100001.0	99781.0	2.0	1.0		5.0	8.0	Status	1.9959283062552394e-05	9.996301368493658e-06	0.0	4.99970001799892e-05	8.016915692110352e-05	312.0	Conduct disorders	3.199513673921564e-05	16	500060
0	100202.0	100036.0	100040.0	100001.0	99781.0			1.0	1.0	3.0	Status	0.0	0.0	9.995901680311072e-06	9.99980000399992e-06	3.006494027098533e-05	313.0	Pervasive developmental disorders	9.998700168978033e-06	5	500060
0	100202.0	100036.0	100040.0	100001.0	99781.0	4.0	6.0	3.0	3.0	16.0	Status	3.9917769395046207e-05	5.9974810579556586e-05	2.9987105544615815e-05	2.999880004799808e-05	0.00016032546068519093	313.2	Tics and stuttering	6.398822616638538e-05	32	500060
0	97009.0	96649.0	96435.0	96079.0	94787.0	163.0	161.0	179.0	217.0	261.0	Status	0.0016774379450870622	0.001663051337671728	0.0018527335582834785	0.0022534684722106835	0.002745980978032152	344.0	Other paralytic syndromes	0.002035523094161099	981	480959
0	100036.0	99904.0	99919.0	99908.0	99865.0	8.0	14.0	13.0	8.0	6.0	Status	7.996481548118828e-05	0.00014011489421325487	0.00013008846015290397	8.006725649545619e-05	6.0077499974967705e-05	323.8	Encephalitis, non-infectious	9.806256391577826e-05	49	499632
0	100036.0	99904.0	99919.0	99908.0	99865.0	8.0	13.0	17.0	13.0	13.0	Status	7.996481548118828e-05	0.00013010798963139405	0.000170108869676593	0.00013010278119714576	0.00013015879372834857	325.0	Phlebitis and thrombophlebitis of intracranial venous sinuses	0.00012807787134577823	64	499632
0	97009.0	96649.0	96435.0	96079.0	94787.0	25.0	32.0	34.0	44.0	64.0	Status	0.0002576416513799287	0.00033098540561227126	0.00035244482683556376	0.00045774684518793627	0.0006747424908540764	334.1	Spinocerebellar disease	0.000413585558174238	199	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	69.0	80.0	69.0	71.0	75.0	Status	0.0007107686602525804	0.0008270529003711399	0.0007149962695846804	0.0007384295371814873	0.0007906221669372351	334.2	Anterior horn cell disease	0.0007562489222414055	364	480959
0	99760.0	99601.0	99624.0	99590.0	99399.0	400.0	414.0	415.0	445.0	592.0	Status	0.003993610223642172	0.00413937909313603	0.004148382130968922	0.004448443044934273	0.005920532847956316	357.0	Inflammatory and toxic neuropathy	0.004529825683671837	2266	497974
0	97009.0	96649.0	96435.0	96079.0	94787.0	438.0	388.0	353.0	357.0	390.0	Status	0.004494750992847394	0.0039984748085781716	0.003647146340455428	0.003701937035961674	0.004097628628765353	332.0	Parkinson's disease	0.003988527289106102	1926	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	101.0	116.0	114.0	119.0	140.0	Status	0.0010400576665636906	0.0011987805508189946	0.001180747599664419	0.0012370319549262977	0.0014748174913354472	349.0	Other and unspecified disorders of the nervous system	0.0012252128028508002	590	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	18.0	12.0	15.0	22.0	17.0	Status	0.00018551537200985294	0.00012414520851222312	0.00015552099533437013	0.0002289258176293691	0.00017931732838276867	333.8	Other degenerative diseases of the basal ganglia	0.00017462056406599826	84	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	60.0	74.0	71.0	79.0	108.0	Status	0.0006181170095499078	0.000765071389431676	0.000735705551986405	0.0008215645084132365	0.0011381000052689816	333.4	Torsion dystonia	0.0008143745416546345	392	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	78.0	75.0	102.0	122.0	157.0	Status	0.0008034031332722197	0.000775402175261569	0.0010565897013580284	0.001268178085466887	0.0016536063363667003	333.0	Extrapyramidal disease and abnormal movement disorders	0.0011090503911791033	534	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	59.0	67.0	82.0	68.0	123.0	Status	0.0006078213211356987	0.0006927499069440423	0.0008495912637152004	0.0007072503562253632	0.0012959645980402488	333.1	Essential tremor	0.0008289048899156137	399	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	27.0	28.0	28.0	25.0	26.0	Status	0.0002782472484438765	0.00028962421258417204	0.00029026673439557134	0.00026013485390826606	0.0002742239988187274	333.2	Myoclonus	0.00027853242512362473	134	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	99.0	124.0	126.0	140.0	243.0	Status	0.0010194834617127321	0.001281349136639352	0.0013048746388293411	0.0014550140824577265	0.0025570872356098073	331.9	Cerebral degeneration, unspecified	0.0015196464123265745	732	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	351.0	394.0	409.0	457.0	581.0	Status	0.003605176663927691	0.004060055851529735	0.004223286935690389	0.00473398524902627	0.006092190252495596	334.0	Degenerative disease of the spinal cord	0.004536883914138644	2192	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	343.0	350.0	338.0	369.0	359.0	Status	0.003523296901964007	0.003608284621490943	0.003492709743420169	0.0038258958195089583	0.0037731486347297835	335.0	Multiple sclerosis	0.003643949469462502	1759	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	52.0	53.0	68.0	67.0	78.0	Status	0.0005357455620692142	0.0005480755310128022	0.0007046413064878812	0.0006968568635200632	0.0008222210509671639	341.0	Other demyelinating diseases of central nervous system	0.0006607421505702537	318	480959
0	100036.0	99904.0	99919.0	99908.0	99865.0	20.0	20.0	12.0	34.0	19.0	Status	0.00019988806268489645	0.00020015211560786198	0.0001200828571714483	0.0003401973144423766	0.00019022065596091466	323.2	Acute (transverse) myelitis	0.00021011051813253772	105	499632
0	97009.0	96649.0	96435.0	96079.0	94787.0	682.0	717.0	848.0	949.0	1469.0	Status	0.006981195811282513	0.007363966887825319	0.008716836446244462	0.009780681865028652	0.01526138630319149	345.0	Epilepsy, recurrent seizures, convulsions	0.009606197387279048	4665	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	68.0	69.0	78.0	80.0	121.0	Status	0.0007004748807647537	0.0007134142558779131	0.0008081812812781697	0.0008319554071901746	0.0012749188687992583	345.12	Partial epilepsy	0.0008641911191898208	416	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	74.0	71.0	83.0	90.0	142.0	Status	0.0007622343767703923	0.0007340777502067825	0.0008599432230257569	0.00093585250964448	0.0014958547967428289	345.1	Epilepsy	0.0009555086110020585	460	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	77.0	83.0	111.0	131.0	213.0	Status	0.0007931112621799229	0.000858040772443452	0.0011497110185818159	0.0013616048227834945	0.0022421052631578947	345.11	Generalized convulsive epilepsy	0.0012770622998749934	615	480959
0	97009.0	96649.0	96435.0	96079.0	94787.0	523.0	514.0	581.0	661.0	1001.0	Status	0.0053623426157568795	0.005290079557033027	0.005988702894367939	0.006832747570808352	0.01045016077170418	345.3	Convulsions	0.006773514731361993	3280	480959
0	97839.0	97659.0	97429.0	97143.0	96290.0	722.0	726.0	787.0	909.0	1019.0	Status	0.007325412688588793	0.0073791736545205065	0.00801295104667264	0.009270591114918614	0.010471796031199581	340.0	Migraine	0.00848685994336657	4163	486360
0	97839.0	97659.0	97429.0	97143.0	96290.0	47.0	49.0	50.0	78.0	102.0	Status	0.00048015037901232043	0.0005014942481680108	0.0005129309902645698	0.0008022958002900607	0.001058179102000166	340.1	Migrain with aura	0.0006698364037593027	326	486360
0	97839.0	97659.0	97429.0	97143.0	96290.0	1850.0	1867.0	2092.0	2309.0	3117.0	Status	0.01855771449207034	0.018758917267849607	0.021020689100792796	0.023217230422716485	0.031355940728520125	339.0	Other headache syndromes	0.02257860308081874	11235	486360
0	91053.0	89844.0	89064.0	87856.0	84406.0	75.0	70.0	89.0	95.0	131.0	Status	0.0008230181722412431	0.0007785216985119114	0.000998283849113322	0.001080146899978397	0.0015496173273241304	306.9	Tension headache	0.001039118285545187	460	442223
0	97882.0	97541.0	97358.0	97208.0	96264.0	516.0	532.0	621.0	623.0	740.0	Status	0.00524400902457367	0.0054245307067184645	0.006338092856632544	0.006368124623074485	0.00762855139994227	433.31	Transient cerebral ischemia	0.006196797367587398	3032	486253
0	96576.0	96453.0	96408.0	96439.0	96070.0	264.0	263.0	249.0	274.0	271.0	Status	0.0027261462205700124	0.002719301873526614	0.0025761196809336107	0.0028331248125898277	0.002812924922930009	362.4	Retinal vascular changes and abnomalities	0.0027334785946485068	1321	481946
0	97882.0	97541.0	97358.0	97208.0	96264.0	376.0	390.0	425.0	415.0	679.0	Status	0.0038266604245964704	0.0039823957684492145	0.004346358774020024	0.004251047396617601	0.007004115820636869	433.0	Cerebrovascular disease	0.004677220605152516	2285	486253
0	99135.0	98909.0	98764.0	98451.0	97936.0	32.0	35.0	38.0	57.0	93.0	Status	0.00032268799096473626	0.000353735446313066	0.00038460759903645675	0.0005786332074552321	0.0009486988544206306	327.41	Organic or persistent insomnia	0.0005167696828452731	255	493195
0	98566.0	98265.0	98113.0	97877.0	96854.0	107.0	100.0	134.0	180.0	246.0	Status	0.0010843898533540077	0.0010166217658720074	0.001363909330564801	0.0018356670100043852	0.002533470648815654	291.8	Alteration of consciousness	0.0015638954249432146	767	489675
0	99135.0	98909.0	98764.0	98451.0	97936.0	993.0	1099.0	1248.0	1514.0	1982.0	Status	0.009917305848513903	0.010989120870330374	0.012478502579690437	0.015145300855299354	0.019836265737905083	327.3	Sleep apnea	0.01367115238855191	6836	493195
0	97009.0	96649.0	96435.0	96079.0	94787.0	8.0	11.0	8.0	15.0	28.0	Status	8.245977509096344e-05	0.00011380095178977861	8.295055110272389e-05	0.00015609715486919058	0.00029531192321889996	347.0	Cataplexy and narcolepsy	0.00014552137189233913	70	480959
0	96932.0	96349.0	96183.0	95950.0	95381.0	128.0	127.0	128.0	150.0	149.0	Status	0.0013187718936740161	0.001316389568390066	0.0013290278369033652	0.0015608740894901144	0.0015597194598555427	352.1	Trigeminal nerve disorders [CN5]	0.0014164747225724177	682	480795
0	96932.0	96349.0	96183.0	95950.0	95381.0	220.0	214.0	219.0	285.0	316.0	Status	0.0022644927536231885	0.0022161697544608185	0.002271737100890023	0.0029615004935834156	0.0033020888847090295	352.2	Facial nerve disorders [CN7]	0.002601395293839423	1254	480795
0	96932.0	96349.0	96183.0	95950.0	95381.0	14.0	23.0	20.0	18.0	30.0	Status	0.00014441029026468345	0.00023865853152367907	0.0002078937247279191	0.0001875625208402801	0.0003144291538711469	352.0	Disorders of other cranial nerves	0.0002183406113537118	105	480795
0	96932.0	96349.0	96183.0	95950.0	95381.0	282.0	304.0	277.0	337.0	374.0	Status	0.002900816754788405	0.003145272262630234	0.002871656645241551	0.003499953264719017	0.003905801263641585	353.0	Nerve root and plexus disorders	0.003263062095615597	1574	480795
0	96932.0	96349.0	96183.0	95950.0	95381.0	29.0	28.0	29.0	39.0	40.0	Status	0.00029908932457379774	0.0002905257478444027	0.00030141770257348355	0.00040629655481357236	0.0004191949361251716	353.1	Nerve plexus lesions	0.00034306387225548903	165	480795
0	96932.0	96349.0	96183.0	95950.0	95381.0	4.0	15.0	21.0	12.0	30.0	Status	4.126433935792688e-05	0.00015565978996305674	0.00021828614194835974	0.0001250494987599258	0.0003144291538711469	353.2	Nerve root lesions	0.00017052177583872798	82	480795
0	98185.0	97782.0	97677.0	97581.0	97079.0	1006.0	1111.0	1151.0	1166.0	1330.0	Status	0.010142049177848797	0.011234364414063685	0.011646496944185859	0.011807953659351677	0.013515024032354763	722.9	Other and unspecified disc disorder	0.011666410291700737	5764	488304
0	99978.0	99874.0	99848.0	99829.0	99792.0	339.0	301.0	348.0	377.0	431.0	Status	0.0033792876581237477	0.0030047417020214622	0.0034731925426164717	0.003762249765483105	0.004300410085509314	907.0	Injuries to the nervous system	0.0035839933588363597	1796	499321
0	96932.0	96349.0	96183.0	95950.0	95381.0	2777.0	3177.0	3404.0	3510.0	4035.0	Status	0.02785104654544725	0.031921306995157044	0.03418116822476829	0.03529056907299417	0.04058702824495051	351.0	Other peripheral nerve disorders	0.033962362717953457	16903	480795
0	96932.0	96349.0	96183.0	95950.0	95381.0	8.0	10.0	11.0	4.0	14.0	Status	8.252527336496802e-05	0.00010377857802592389	0.00011435224650186083	4.168664151572628e-05	0.00014675821583940457	355.0	Complex regional/central pain syndrome	9.774520528572796e-05	47	480795
0	99760.0	99601.0	99624.0	99590.0	99399.0	37.0	45.0	46.0	45.0	43.0	Status	0.000370752627834504	0.0004515986592537583	0.00046152302598575297	0.0004516485170873689	0.0004324128637798918	356.0	Hereditary and idiopathic peripheral neuropathy	0.00043356952166843975	216	497974
0	94792.0	93991.0	92961.0	91224.0	85960.0	24.0	20.0	21.0	17.0	31.0	Status	0.0002531218359770503	0.00021274106221612365	0.00022585016454797704	0.00018631974660514463	0.00036050284332081266	316.1	Polyneuropathy due to drugs	0.00024616537520613625	113	458928
0	95818.0	95095.0	94457.0	93471.0	90430.0	78.0	86.0	109.0	132.0	264.0	Status	0.0008133811629265037	0.0009035416732331033	0.0011526341391197683	0.0014102112111791288	0.002910887159018237	250.6	Polyneuropathy in diabetes	0.0014235859897008128	669	469271
0	99760.0	99601.0	99624.0	99590.0	99399.0	49.0	58.0	50.0	44.0	64.0	Status	0.0004909376909897906	0.0005819845673747479	0.0005016353311796456	0.0004416163157155188	0.0006434553552577341	358.1	Myasthenia gravis	0.0005318732576133141	265	497974
0	99760.0	99601.0	99624.0	99590.0	99399.0	10.0	13.0	7.0	10.0	16.0	Status	0.00010023053021950487	0.00013050374445359086	7.025925665706457e-05	0.00010040160642570282	0.0001609415078207514	358.0	Myoneural disorders	0.00011244302552055097	56	497974
0	99760.0	99601.0	99624.0	99590.0	99399.0	65.0	63.0	60.0	78.0	104.0	Status	0.0006511394941147008	0.0006321239364263927	0.0006019020103527145	0.0007825982261106875	0.0010451946172477212	359.2	Myopathy	0.0007424590242884433	370	497974
