PheCode	Phenotype	Age	Prevalence	Case	Controls
800.1	Fracture of neck of femur	3	0.06	61	99140
800.1	Fracture of neck of femur	4	0.05	54	99120
800.1	Fracture of neck of femur	5	0.06	59	98873
380.4	Impacted cerumen	Total	0.09	463	498502
380.4	Impacted cerumen	1	0.08	81	99777
380.4	Impacted cerumen	2	0.09	86	99786
380.4	Impacted cerumen	3	0.11	114	99701
380.4	Impacted cerumen	4	0.09	86	99696
380.4	Impacted cerumen	5	0.1	96	99542
987.0	Toxic effect of other gases, fumes, or vapors	Total	0.03	132	499814
987.0	Toxic effect of other gases, fumes, or vapors	1	0.01	15	100078
987.0	Toxic effect of other gases, fumes, or vapors	2	0.01	15	100065
987.0	Toxic effect of other gases, fumes, or vapors	3	0.01	8	100026
987.0	Toxic effect of other gases, fumes, or vapors	4	0.02	23	99941
987.0	Toxic effect of other gases, fumes, or vapors	5	0.07	71	99704
669.0	Complications of labor and delivery NEC	Total	0.71	3503	489956
669.0	Complications of labor and delivery NEC	1	0.73	724	97962
669.0	Complications of labor and delivery NEC	2	0.69	686	98065
669.0	Complications of labor and delivery NEC	3	0.7	687	97975
669.0	Complications of labor and delivery NEC	4	0.73	717	97932
669.0	Complications of labor and delivery NEC	5	0.7	689	98022
458.1	Orthostatic hypotension	Total	0.51	2419	467602
458.1	Orthostatic hypotension	1	0.4	382	94540
458.1	Orthostatic hypotension	2	0.43	402	94037
458.1	Orthostatic hypotension	3	0.48	448	93854
458.1	Orthostatic hypotension	4	0.53	494	93505
458.1	Orthostatic hypotension	5	0.75	693	91666
523.0	Gingival and periodontal diseases	Total	0.14	668	485832
523.0	Gingival and periodontal diseases	1	0.11	112	97714
523.0	Gingival and periodontal diseases	2	0.12	119	97492
523.0	Gingival and periodontal diseases	3	0.12	121	97384
523.0	Gingival and periodontal diseases	4	0.13	126	97038
523.0	Gingival and periodontal diseases	5	0.2	190	96204
622.1	Polyp of corpus uteri	Total	2.12	10504	484324
622.1	Polyp of corpus uteri	1	2.03	2007	96999
622.1	Polyp of corpus uteri	2	2.01	1989	97024
622.1	Polyp of corpus uteri	3	2.17	2150	96827
622.1	Polyp of corpus uteri	4	2.17	2149	96804
622.1	Polyp of corpus uteri	5	2.23	2209	96670
726.3	Bursitis	Total	0.16	753	470973
726.3	Bursitis	1	0.14	132	94595
726.3	Bursitis	2	0.16	153	94210
726.3	Bursitis	3	0.18	170	94152
726.3	Bursitis	4	0.16	147	94332
726.3	Bursitis	5	0.16	151	93684
277.4	Disorders of bilirubin excretion	Total	0.11	543	498010
277.4	Disorders of bilirubin excretion	1	0.13	125	99699
277.4	Disorders of bilirubin excretion	2	0.11	114	99707
277.4	Disorders of bilirubin excretion	3	0.1	96	99670
277.4	Disorders of bilirubin excretion	4	0.11	108	99598
277.4	Disorders of bilirubin excretion	5	0.1	100	99336
575.8	Other disorders of biliary tract	Total	0.33	1578	476419
575.8	Other disorders of biliary tract	1	0.25	241	96046
575.8	Other disorders of biliary tract	2	0.3	292	95557
575.8	Other disorders of biliary tract	3	0.31	295	95390
575.8	Other disorders of biliary tract	4	0.36	346	95082
575.8	Other disorders of biliary tract	5	0.43	404	94344
747.11	Cardiac shunt/ heart septal defect	Total	0.16	798	496162
747.11	Cardiac shunt/ heart septal defect	1	0.15	150	99374
747.11	Cardiac shunt/ heart septal defect	2	0.15	148	99363
747.11	Cardiac shunt/ heart septal defect	3	0.16	158	99252
747.11	Cardiac shunt/ heart septal defect	4	0.16	155	99229
747.11	Cardiac shunt/ heart septal defect	5	0.19	187	98944
225.1	Benign neoplasm of brain, cranial nerves, meninges	Total	0.22	1106	497969
225.1	Benign neoplasm of brain, cranial nerves, meninges	1	0.2	204	99658
225.1	Benign neoplasm of brain, cranial nerves, meninges	2	0.22	221	99651
225.1	Benign neoplasm of brain, cranial nerves, meninges	3	0.22	220	99619
225.1	Benign neoplasm of brain, cranial nerves, meninges	4	0.24	235	99564
225.1	Benign neoplasm of brain, cranial nerves, meninges	5	0.23	226	99477
556.0	Ulceration of the lower GI tract	Total	0.15	611	394601
556.0	Ulceration of the lower GI tract	1	0.12	93	80390
556.0	Ulceration of the lower GI tract	2	0.14	108	79642
556.0	Ulceration of the lower GI tract	3	0.17	133	79420
556.0	Ulceration of the lower GI tract	4	0.16	127	78838
556.0	Ulceration of the lower GI tract	5	0.2	150	76311
427.41	Ventricular fibrillation and flutter	Total	0.11	513	458792
427.41	Ventricular fibrillation and flutter	1	0.1	93	92331
427.41	Ventricular fibrillation and flutter	2	0.1	93	92082
427.41	Ventricular fibrillation and flutter	3	0.11	98	91946
427.41	Ventricular fibrillation and flutter	4	0.12	111	91813
427.41	Ventricular fibrillation and flutter	5	0.13	118	90620
705.8	Hyperhidrosis	Total	0.18	897	488374
705.8	Hyperhidrosis	1	0.16	154	97967
705.8	Hyperhidrosis	2	0.17	162	97823
705.8	Hyperhidrosis	3	0.17	165	97688
705.8	Hyperhidrosis	4	0.19	185	97646
705.8	Hyperhidrosis	5	0.24	231	97250
458.0	Hypotension	Total	0.37	1732	467602
458.0	Hypotension	1	0.32	304	94540
458.0	Hypotension	2	0.35	329	94037
458.0	Hypotension	3	0.37	347	93854
458.0	Hypotension	4	0.35	333	93505
458.0	Hypotension	5	0.46	419	91666
529.1	Glossitis	Total	0.09	437	492610
529.1	Glossitis	1	0.07	68	98675
529.1	Glossitis	2	0.08	81	98538
529.1	Glossitis	3	0.08	75	98688
529.1	Glossitis	4	0.09	92	98492
529.1	Glossitis	5	0.12	121	98217
622.0	Polyp of female genital organs	Total	0.06	281	484324
622.0	Polyp of female genital organs	1	0.05	51	96999
622.0	Polyp of female genital organs	2	0.06	59	97024
622.0	Polyp of female genital organs	3	0.05	50	96827
622.0	Polyp of female genital organs	4	0.07	64	96804
622.0	Polyp of female genital organs	5	0.06	57	96670
481.0	Influenza	Total	0.13	648	483389
481.0	Influenza	1	0.1	96	97494
481.0	Influenza	2	0.09	88	97249
481.0	Influenza	3	0.12	112	96976
481.0	Influenza	4	0.13	130	96603
481.0	Influenza	5	0.23	222	95067
395.4	Nonrheumatic pulmonary valve disorders	Total	0.04	194	489731
395.4	Nonrheumatic pulmonary valve disorders	1	0.03	30	98108
395.4	Nonrheumatic pulmonary valve disorders	2	0.03	33	98148
395.4	Nonrheumatic pulmonary valve disorders	3	0.04	35	97983
395.4	Nonrheumatic pulmonary valve disorders	4	0.04	44	97958
395.4	Nonrheumatic pulmonary valve disorders	5	0.05	52	97534
479.0	Other upper respiratory disease	Total	1.11	5349	475549
479.0	Other upper respiratory disease	1	0.95	919	95714
479.0	Other upper respiratory disease	2	0.97	939	95530
479.0	Other upper respiratory disease	3	1.07	1028	95348
479.0	Other upper respiratory disease	4	1.15	1104	94975
479.0	Other upper respiratory disease	5	1.43	1359	93982
443.9	Peripheral vascular disease, unspecified	Total	0.8	3930	488142
443.9	Peripheral vascular disease, unspecified	1	0.47	467	98218
443.9	Peripheral vascular disease, unspecified	2	0.56	547	97975
443.9	Peripheral vascular disease, unspecified	3	0.72	713	97834
443.9	Peripheral vascular disease, unspecified	4	0.83	819	97532
443.9	Peripheral vascular disease, unspecified	5	1.41	1384	96583
41.0	Bacterial infection NOS	Total	1.94	9444	477621
41.0	Bacterial infection NOS	1	1.44	1409	96446
41.0	Bacterial infection NOS	2	1.66	1625	96059
41.0	Bacterial infection NOS	3	1.82	1776	95820
41.0	Bacterial infection NOS	4	1.98	1928	95487
41.0	Bacterial infection NOS	5	2.8	2706	93809
627.0	Menopausal and postmenopausal disorders	Total	0.16	737	463077
627.0	Menopausal and postmenopausal disorders	1	0.15	140	93406
627.0	Menopausal and postmenopausal disorders	2	0.16	152	93089
627.0	Menopausal and postmenopausal disorders	3	0.14	130	92696
627.0	Menopausal and postmenopausal disorders	4	0.16	149	92154
627.0	Menopausal and postmenopausal disorders	5	0.18	166	91732
385.0	Other disorders of middle ear and mastoid	Total	0.04	189	495303
385.0	Other disorders of middle ear and mastoid	1	0.03	34	99270
385.0	Other disorders of middle ear and mastoid	2	0.03	33	99235
385.0	Other disorders of middle ear and mastoid	3	0.04	35	99121
385.0	Other disorders of middle ear and mastoid	4	0.04	37	99018
385.0	Other disorders of middle ear and mastoid	5	0.05	50	98659
577.3	Cyst and pseudocyst of pancreas	Total	0.11	571	497285
577.3	Cyst and pseudocyst of pancreas	1	0.1	96	99632
577.3	Cyst and pseudocyst of pancreas	2	0.11	106	99572
577.3	Cyst and pseudocyst of pancreas	3	0.11	109	99557
577.3	Cyst and pseudocyst of pancreas	4	0.11	108	99465
577.3	Cyst and pseudocyst of pancreas	5	0.15	152	99059
480.3	Pneumonia due to fungus (mycoses)	Total	0.04	180	483389
480.3	Pneumonia due to fungus (mycoses)	1	0.02	22	97494
480.3	Pneumonia due to fungus (mycoses)	2	0.03	27	97249
480.3	Pneumonia due to fungus (mycoses)	3	0.04	38	96976
480.3	Pneumonia due to fungus (mycoses)	4	0.05	44	96603
480.3	Pneumonia due to fungus (mycoses)	5	0.05	49	95067
609.2	Abnormal spermatozoa	Total	0.04	196	472891
609.2	Abnormal spermatozoa	1	0.04	38	94852
609.2	Abnormal spermatozoa	2	0.05	44	94721
609.2	Abnormal spermatozoa	3	0.04	34	94658
609.2	Abnormal spermatozoa	4	0.05	43	94653
609.2	Abnormal spermatozoa	5	0.04	37	94007
619.4	Noninflammatory disorders of vagina	Total	0.42	2078	488638
619.4	Noninflammatory disorders of vagina	1	0.4	397	97831
619.4	Noninflammatory disorders of vagina	2	0.42	412	97824
619.4	Noninflammatory disorders of vagina	3	0.43	426	97730
619.4	Noninflammatory disorders of vagina	4	0.43	419	97694
619.4	Noninflammatory disorders of vagina	5	0.43	424	97559
574.12	Cholelithiasis with other cholecystitis	Total	1.55	7484	476419
574.12	Cholelithiasis with other cholecystitis	1	1.38	1346	96046
574.12	Cholelithiasis with other cholecystitis	2	1.49	1447	95557
574.12	Cholelithiasis with other cholecystitis	3	1.57	1524	95390
574.12	Cholelithiasis with other cholecystitis	4	1.61	1560	95082
574.12	Cholelithiasis with other cholecystitis	5	1.67	1607	94344
807.0	Fracture of ribs	Total	0.07	369	495626
807.0	Fracture of ribs	1	0.06	59	99296
807.0	Fracture of ribs	2	0.06	61	99197
807.0	Fracture of ribs	3	0.08	83	99140
807.0	Fracture of ribs	4	0.08	76	99120
807.0	Fracture of ribs	5	0.09	90	98873
573.9	Abnormal serum enzyme levels	Total	0.07	342	486179
573.9	Abnormal serum enzyme levels	1	0.06	55	97912
573.9	Abnormal serum enzyme levels	2	0.06	63	97583
573.9	Abnormal serum enzyme levels	3	0.07	67	97458
573.9	Abnormal serum enzyme levels	4	0.07	64	97104
573.9	Abnormal serum enzyme levels	5	0.1	93	96122
378.1	Strabismus (not specified as paralytic)	Total	0.25	1225	488734
378.1	Strabismus (not specified as paralytic)	1	0.19	191	97961
378.1	Strabismus (not specified as paralytic)	2	0.21	209	97906
378.1	Strabismus (not specified as paralytic)	3	0.24	236	97747
378.1	Strabismus (not specified as paralytic)	4	0.26	257	97754
378.1	Strabismus (not specified as paralytic)	5	0.34	332	97366
433.0	Cerebrovascular disease	Total	0.47	2281	485596
433.0	Cerebrovascular disease	1	0.38	374	97710
433.0	Cerebrovascular disease	2	0.4	390	97508
433.0	Cerebrovascular disease	3	0.43	424	97273
433.0	Cerebrovascular disease	4	0.43	415	97088
433.0	Cerebrovascular disease	5	0.7	678	96017
38.2	Gram positive septicemia	Total	0.16	748	477621
38.2	Gram positive septicemia	1	0.11	111	96446
38.2	Gram positive septicemia	2	0.13	126	96059
38.2	Gram positive septicemia	3	0.14	130	95820
38.2	Gram positive septicemia	4	0.17	161	95487
38.2	Gram positive septicemia	5	0.23	220	93809
278.3	Localized adiposity	Total	0.02	102	481189
278.3	Localized adiposity	1	0.02	18	97358
278.3	Localized adiposity	2	0.02	17	97021
278.3	Localized adiposity	3	0.01	14	96619
278.3	Localized adiposity	4	0.03	26	95956
278.3	Localized adiposity	5	0.03	27	94235
272.9	Unspecified disorder of lipoid metabolism	Total	0.09	399	446989
272.9	Unspecified disorder of lipoid metabolism	1	0.08	77	91252
272.9	Unspecified disorder of lipoid metabolism	2	0.08	70	90475
272.9	Unspecified disorder of lipoid metabolism	3	0.07	65	89881
272.9	Unspecified disorder of lipoid metabolism	4	0.09	77	89128
272.9	Unspecified disorder of lipoid metabolism	5	0.13	110	86253
426.9	Cardiac pacemaker/device in situ	Total	0.07	334	458792
426.9	Cardiac pacemaker/device in situ	1	0.07	62	92331
426.9	Cardiac pacemaker/device in situ	2	0.07	66	92082
426.9	Cardiac pacemaker/device in situ	3	0.07	61	91946
426.9	Cardiac pacemaker/device in situ	4	0.07	61	91813
426.9	Cardiac pacemaker/device in situ	5	0.09	84	90620
455.0	Hemorrhoids	Total	6.6	31735	449158
455.0	Hemorrhoids	1	6.23	6025	90629
455.0	Hemorrhoids	2	6.27	6044	90321
455.0	Hemorrhoids	3	6.61	6360	89837
455.0	Hemorrhoids	4	6.51	6256	89889
455.0	Hemorrhoids	5	7.38	7050	88482
615.0	Endometriosis	Total	1.01	4975	489046
615.0	Endometriosis	1	0.86	847	98094
615.0	Endometriosis	2	0.94	930	98023
615.0	Endometriosis	3	1.04	1026	97823
615.0	Endometriosis	4	1.14	1126	97648
615.0	Endometriosis	5	1.06	1046	97458
523.1	Gingivitis	Total	0.03	156	485832
523.1	Gingivitis	1	0.03	29	97714
523.1	Gingivitis	2	0.02	24	97492
523.1	Gingivitis	3	0.03	32	97384
523.1	Gingivitis	4	0.04	40	97038
523.1	Gingivitis	5	0.03	31	96204
874.0	Complication of amputation stump	Total	0.05	240	488645
874.0	Complication of amputation stump	1	0.04	35	98297
874.0	Complication of amputation stump	2	0.04	39	98136
874.0	Complication of amputation stump	3	0.03	33	97900
874.0	Complication of amputation stump	4	0.05	52	97639
874.0	Complication of amputation stump	5	0.08	81	96673
733.0	Other disorders of bone and cartilage	Total	0.24	1186	483416
733.0	Other disorders of bone and cartilage	1	0.21	206	96943
733.0	Other disorders of bone and cartilage	2	0.23	225	96849
733.0	Other disorders of bone and cartilage	3	0.23	224	96699
733.0	Other disorders of bone and cartilage	4	0.24	233	96555
733.0	Other disorders of bone and cartilage	5	0.31	298	96370
79.0	Viral infection	Total	0.75	3745	492293
79.0	Viral infection	1	0.7	694	98783
79.0	Viral infection	2	0.72	717	98742
79.0	Viral infection	3	0.68	679	98711
79.0	Viral infection	4	0.73	722	98460
79.0	Viral infection	5	0.95	933	97597
610.8	Other specified benign mammary dysplasias	Total	0.18	863	491692
610.8	Other specified benign mammary dysplasias	1	0.17	169	98554
610.8	Other specified benign mammary dysplasias	2	0.19	183	98461
610.8	Other specified benign mammary dysplasias	3	0.17	165	98394
610.8	Other specified benign mammary dysplasias	4	0.17	167	98226
610.8	Other specified benign mammary dysplasias	5	0.18	179	98057
198.6	Secondary malignancy of bone	Total	0.78	3538	447279
198.6	Secondary malignancy of bone	1	0.75	684	89930
198.6	Secondary malignancy of bone	2	0.79	710	89488
198.6	Secondary malignancy of bone	3	0.78	708	89637
198.6	Secondary malignancy of bone	4	0.77	693	89528
198.6	Secondary malignancy of bone	5	0.83	743	88696
550.4	Umbilical hernia	Total	1.22	5353	434812
550.4	Umbilical hernia	1	0.98	875	88010
550.4	Umbilical hernia	2	1.01	890	87532
550.4	Umbilical hernia	3	1.13	992	87127
550.4	Umbilical hernia	4	1.34	1177	86851
550.4	Umbilical hernia	5	1.64	1419	85292
383.0	Otosclerosis	Total	0.08	391	495303
383.0	Otosclerosis	1	0.09	91	99270
383.0	Otosclerosis	2	0.07	71	99235
383.0	Otosclerosis	3	0.09	92	99121
383.0	Otosclerosis	4	0.08	77	99018
383.0	Otosclerosis	5	0.06	60	98659
571.51	Cirrhosis of liver without mention of alcohol	Total	0.22	1073	486179
571.51	Cirrhosis of liver without mention of alcohol	1	0.13	126	97912
571.51	Cirrhosis of liver without mention of alcohol	2	0.15	150	97583
571.51	Cirrhosis of liver without mention of alcohol	3	0.18	180	97458
571.51	Cirrhosis of liver without mention of alcohol	4	0.23	226	97104
571.51	Cirrhosis of liver without mention of alcohol	5	0.41	391	96122
771.0	Musculoskeletal symptoms referable to limbs	Total	0.23	1161	498117
771.0	Musculoskeletal symptoms referable to limbs	1	0.23	227	99732
771.0	Musculoskeletal symptoms referable to limbs	2	0.22	224	99688
771.0	Musculoskeletal symptoms referable to limbs	3	0.2	204	99683
771.0	Musculoskeletal symptoms referable to limbs	4	0.23	227	99624
771.0	Musculoskeletal symptoms referable to limbs	5	0.28	279	99390
253.0	Disorders of the pituitary gland and its hypothalamic control	Total	0.03	138	494804
253.0	Disorders of the pituitary gland and its hypothalamic control	1	0.03	25	99250
253.0	Disorders of the pituitary gland and its hypothalamic control	2	0.02	22	99161
253.0	Disorders of the pituitary gland and its hypothalamic control	3	0.03	25	99074
253.0	Disorders of the pituitary gland and its hypothalamic control	4	0.03	32	98940
253.0	Disorders of the pituitary gland and its hypothalamic control	5	0.03	34	98379
292.3	Memory loss	Total	0.22	1072	489014
292.3	Memory loss	1	0.16	159	98392
292.3	Memory loss	2	0.21	202	98228
292.3	Memory loss	3	0.22	214	98034
292.3	Memory loss	4	0.22	216	97753
292.3	Memory loss	5	0.29	281	96607
444.0	Arterial embolism and thrombosis	Total	0.12	606	488142
444.0	Arterial embolism and thrombosis	1	0.08	81	98218
444.0	Arterial embolism and thrombosis	2	0.1	96	97975
444.0	Arterial embolism and thrombosis	3	0.11	104	97834
444.0	Arterial embolism and thrombosis	4	0.12	116	97532
444.0	Arterial embolism and thrombosis	5	0.22	209	96583
559.0	Ileostomy status	Total	0.58	2314	394601
559.0	Ileostomy status	1	0.53	432	80390
559.0	Ileostomy status	2	0.54	430	79642
559.0	Ileostomy status	3	0.54	435	79420
559.0	Ileostomy status	4	0.67	529	78838
559.0	Ileostomy status	5	0.64	488	76311
159.4	Malignant neoplasm of retroperitoneum and peritoneum	Total	0.06	290	477326
159.4	Malignant neoplasm of retroperitoneum and peritoneum	1	0.05	50	95764
159.4	Malignant neoplasm of retroperitoneum and peritoneum	2	0.07	69	95507
159.4	Malignant neoplasm of retroperitoneum and peritoneum	3	0.07	64	95531
159.4	Malignant neoplasm of retroperitoneum and peritoneum	4	0.05	51	95456
159.4	Malignant neoplasm of retroperitoneum and peritoneum	5	0.06	56	95068
501.0	Pneumonitis due to inhalation of food or vomitus	Total	0.23	1114	482092
501.0	Pneumonitis due to inhalation of food or vomitus	1	0.17	167	97119
501.0	Pneumonitis due to inhalation of food or vomitus	2	0.19	181	96989
501.0	Pneumonitis due to inhalation of food or vomitus	3	0.21	207	96749
501.0	Pneumonitis due to inhalation of food or vomitus	4	0.23	220	96388
501.0	Pneumonitis due to inhalation of food or vomitus	5	0.36	339	94847
289.0	Other diseases of blood and blood-forming organs	Total	0.15	742	489304
289.0	Other diseases of blood and blood-forming organs	1	0.13	131	98091
289.0	Other diseases of blood and blood-forming organs	2	0.13	123	98075
289.0	Other diseases of blood and blood-forming organs	3	0.14	135	97963
289.0	Other diseases of blood and blood-forming organs	4	0.16	152	97869
289.0	Other diseases of blood and blood-forming organs	5	0.21	201	97306
594.1	Calculus of kidney	Total	0.9	4470	489504
594.1	Calculus of kidney	1	0.74	734	98186
594.1	Calculus of kidney	2	0.87	864	98005
594.1	Calculus of kidney	3	0.83	821	98064
594.1	Calculus of kidney	4	0.91	903	97906
594.1	Calculus of kidney	5	1.17	1148	97343
367.9	Blindness and low vision	Total	0.22	1098	496505
367.9	Blindness and low vision	1	0.15	149	99400
367.9	Blindness and low vision	2	0.18	181	99374
367.9	Blindness and low vision	3	0.21	205	99342
367.9	Blindness and low vision	4	0.2	204	99332
367.9	Blindness and low vision	5	0.36	359	99057
324.0	Other CNS infection and poliomyelitis	Total	0.09	432	498944
324.0	Other CNS infection and poliomyelitis	1	0.08	83	99858
324.0	Other CNS infection and poliomyelitis	2	0.07	67	99864
324.0	Other CNS infection and poliomyelitis	3	0.07	69	99835
324.0	Other CNS infection and poliomyelitis	4	0.08	80	99784
324.0	Other CNS infection and poliomyelitis	5	0.13	133	99603
427.2	Atrial fibrillation and flutter	Total	4.51	21671	458792
427.2	Atrial fibrillation and flutter	1	4.38	4225	92331
427.2	Atrial fibrillation and flutter	2	4.49	4324	92082
427.2	Atrial fibrillation and flutter	3	4.42	4249	91946
427.2	Atrial fibrillation and flutter	4	4.4	4224	91813
427.2	Atrial fibrillation and flutter	5	4.88	4649	90620
287.1	Spontaneous ecchymoses	Total	0.04	182	496348
287.1	Spontaneous ecchymoses	1	0.02	23	99424
287.1	Spontaneous ecchymoses	2	0.03	29	99435
287.1	Spontaneous ecchymoses	3	0.04	39	99354
287.1	Spontaneous ecchymoses	4	0.04	44	99230
287.1	Spontaneous ecchymoses	5	0.05	47	98905
246.0	Other disorders of thyroid	Total	0.13	614	474858
246.0	Other disorders of thyroid	1	0.12	114	95641
246.0	Other disorders of thyroid	2	0.12	118	95192
246.0	Other disorders of thyroid	3	0.11	108	95076
246.0	Other disorders of thyroid	4	0.13	119	94691
246.0	Other disorders of thyroid	5	0.16	155	94258
8.0	Intestinal infection	Total	0.13	663	494563
8.0	Intestinal infection	1	0.11	107	99246
8.0	Intestinal infection	2	0.13	128	99132
8.0	Intestinal infection	3	0.11	113	99045
8.0	Intestinal infection	4	0.13	130	98828
8.0	Intestinal infection	5	0.19	185	98312
250.14	Type 1 diabetes with neurological manifestations	Total	0.05	248	468659
250.14	Type 1 diabetes with neurological manifestations	1	0.03	27	95653
250.14	Type 1 diabetes with neurological manifestations	2	0.04	36	95052
250.14	Type 1 diabetes with neurological manifestations	3	0.04	41	94382
250.14	Type 1 diabetes with neurological manifestations	4	0.06	55	93367
250.14	Type 1 diabetes with neurological manifestations	5	0.1	89	90205
427.8	Sinoatrial node dysfunction (Bradycardia)	Total	0.15	692	458792
427.8	Sinoatrial node dysfunction (Bradycardia)	1	0.15	138	92331
427.8	Sinoatrial node dysfunction (Bradycardia)	2	0.14	132	92082
427.8	Sinoatrial node dysfunction (Bradycardia)	3	0.14	129	91946
427.8	Sinoatrial node dysfunction (Bradycardia)	4	0.16	150	91813
427.8	Sinoatrial node dysfunction (Bradycardia)	5	0.16	143	90620
293.1	Swelling, mass, or lump in head and neck [Space-occupying lesion, intracranial NOS]	Total	0.25	1236	496422
293.1	Swelling, mass, or lump in head and neck [Space-occupying lesion, intracranial NOS]	1	0.22	219	99501
293.1	Swelling, mass, or lump in head and neck [Space-occupying lesion, intracranial NOS]	2	0.2	199	99490
293.1	Swelling, mass, or lump in head and neck [Space-occupying lesion, intracranial NOS]	3	0.23	229	99355
293.1	Swelling, mass, or lump in head and neck [Space-occupying lesion, intracranial NOS]	4	0.27	271	99209
293.1	Swelling, mass, or lump in head and neck [Space-occupying lesion, intracranial NOS]	5	0.32	318	98867
290.0	Delirium dementia and amnestic and other cognitive disorders	Total	0.14	701	489014
290.0	Delirium dementia and amnestic and other cognitive disorders	1	0.1	95	98392
290.0	Delirium dementia and amnestic and other cognitive disorders	2	0.09	89	98228
290.0	Delirium dementia and amnestic and other cognitive disorders	3	0.12	113	98034
290.0	Delirium dementia and amnestic and other cognitive disorders	4	0.16	152	97753
290.0	Delirium dementia and amnestic and other cognitive disorders	5	0.26	252	96607
636.2	Early onset of delivery	Total	0.17	859	490289
636.2	Early onset of delivery	1	0.16	153	98230
636.2	Early onset of delivery	2	0.17	163	98274
636.2	Early onset of delivery	3	0.19	184	98127
636.2	Early onset of delivery	4	0.18	175	97927
636.2	Early onset of delivery	5	0.19	184	97731
474.2	Chronic tonsillitis and adenoiditis	Total	0.28	1339	475549
474.2	Chronic tonsillitis and adenoiditis	1	0.23	216	95714
474.2	Chronic tonsillitis and adenoiditis	2	0.26	247	95530
474.2	Chronic tonsillitis and adenoiditis	3	0.25	240	95348
474.2	Chronic tonsillitis and adenoiditis	4	0.32	308	94975
474.2	Chronic tonsillitis and adenoiditis	5	0.35	328	93982
271.3	Intestinal disaccharidase deficiencies and disaccharide malabsorption	Total	0.05	248	500145
271.3	Intestinal disaccharidase deficiencies and disaccharide malabsorption	1	0.04	44	100089
271.3	Intestinal disaccharidase deficiencies and disaccharide malabsorption	2	0.04	42	100087
271.3	Intestinal disaccharidase deficiencies and disaccharide malabsorption	3	0.04	43	100065
271.3	Intestinal disaccharidase deficiencies and disaccharide malabsorption	4	0.05	53	100023
271.3	Intestinal disaccharidase deficiencies and disaccharide malabsorption	5	0.07	66	99881
644.0	Anemia during pregnancy	Total	0.23	1166	499262
644.0	Anemia during pregnancy	1	0.22	219	99920
644.0	Anemia during pregnancy	2	0.23	232	99903
644.0	Anemia during pregnancy	3	0.23	234	99878
644.0	Anemia during pregnancy	4	0.24	240	99842
644.0	Anemia during pregnancy	5	0.24	241	99719
621.0	Endometrial hyperplasia	Total	0.3	1474	484324
621.0	Endometrial hyperplasia	1	0.29	279	96999
621.0	Endometrial hyperplasia	2	0.29	282	97024
621.0	Endometrial hyperplasia	3	0.32	306	96827
621.0	Endometrial hyperplasia	4	0.29	283	96804
621.0	Endometrial hyperplasia	5	0.33	324	96670
555.21	Ulcerative colitis (chronic)	Total	0.2	801	394601
555.21	Ulcerative colitis (chronic)	1	0.15	123	80390
555.21	Ulcerative colitis (chronic)	2	0.21	167	79642
555.21	Ulcerative colitis (chronic)	3	0.2	157	79420
555.21	Ulcerative colitis (chronic)	4	0.2	156	78838
555.21	Ulcerative colitis (chronic)	5	0.26	198	76311
802.0	Fracture of pelvis	Total	0.03	143	495626
802.0	Fracture of pelvis	1	0.02	17	99296
802.0	Fracture of pelvis	2	0.04	39	99197
802.0	Fracture of pelvis	3	0.03	29	99140
802.0	Fracture of pelvis	4	0.03	26	99120
802.0	Fracture of pelvis	5	0.03	32	98873
722.1	Displacement of intervertebral disc	Total	0.11	515	487642
722.1	Displacement of intervertebral disc	1	0.1	96	98011
722.1	Displacement of intervertebral disc	2	0.08	78	97745
722.1	Displacement of intervertebral disc	3	0.09	87	97599
722.1	Displacement of intervertebral disc	4	0.11	103	97459
722.1	Displacement of intervertebral disc	5	0.16	151	96828
800.0	Fracture of lower limb	Total	0.12	574	495626
800.0	Fracture of lower limb	1	0.09	89	99296
800.0	Fracture of lower limb	2	0.11	110	99197
800.0	Fracture of lower limb	3	0.11	108	99140
800.0	Fracture of lower limb	4	0.12	121	99120
800.0	Fracture of lower limb	5	0.15	146	98873
519.0	Other diseases of respiratory system, not elsewhere classified	Total	0.03	136	485913
519.0	Other diseases of respiratory system, not elsewhere classified	1	0.02	21	97903
519.0	Other diseases of respiratory system, not elsewhere classified	2	0.02	17	97641
519.0	Other diseases of respiratory system, not elsewhere classified	3	0.02	20	97482
519.0	Other diseases of respiratory system, not elsewhere classified	4	0.03	31	97101
519.0	Other diseases of respiratory system, not elsewhere classified	5	0.05	47	95786
496.0	Chronic airway obstruction	Total	2.59	12028	452084
496.0	Chronic airway obstruction	1	1.37	1283	92174
496.0	Chronic airway obstruction	2	1.64	1537	91908
496.0	Chronic airway obstruction	3	2.12	1973	91228
496.0	Chronic airway obstruction	4	2.74	2531	89979
496.0	Chronic airway obstruction	5	5.14	4704	86795
550.1	Inguinal hernia	Total	4.6	20970	434812
550.1	Inguinal hernia	1	4.64	4282	88010
550.1	Inguinal hernia	2	4.61	4234	87532
550.1	Inguinal hernia	3	4.66	4261	87127
550.1	Inguinal hernia	4	4.52	4113	86851
550.1	Inguinal hernia	5	4.57	4080	85292
590.0	Pyelonephritis	Total	0.45	2076	460745
590.0	Pyelonephritis	1	0.36	339	92810
590.0	Pyelonephritis	2	0.35	328	92727
590.0	Pyelonephritis	3	0.39	360	92573
590.0	Pyelonephritis	4	0.49	454	92176
590.0	Pyelonephritis	5	0.65	595	90459
