PheCode	Phenotype	MinPrev	MaxPrev
755.61	Congenital hip dysplasia and deformity	0.0	0.03
379.4	Anomalies of pupillary function	0.0	0.04
440.0	Atherosclerosis	0.0	0.06
962.0	Poisoning by hormones and synthetic substitutes	0.0	0.07
275.53	Disorders of phosphorus metabolism	0.02	0.11
250.13	Type 1 diabetes with ophthalmic manifestations	0.0	0.33
389.4	Tinnitus	0.06	0.28
573.7	Abnormal results of function study of liver	0.66	1.18
327.3	Sleep apnea	0.89	1.89
587.0	Kidney replaced by transpant	0.0	0.31
760.0	Back pain	0.7	2.74
569.1	Toxic gastroenteritis and colitis	0.04	0.08
428.2	Heart failure NOS	0.19	2.1
433.12	Cerebral atherosclerosis	0.0	0.08
626.14	Irregular menstrual bleeding	0.82	1.67
751.21	Cystic kidney disease	0.0	0.2
687.1	Rash and other nonspecific skin eruption	0.32	0.79
579.0	Other symptoms involving abdomen and pelvis	0.22	0.4
738.4	Acquired spondylolisthesis	0.0	0.1
704.0	Diseases of hair and hair follicles	0.38	1.38
301.0	Personality disorders	0.0	0.27
348.8	Encephalopathy, not elsewhere classified	0.0	0.11
580.12	Non-proliferative glomerulonephritis	0.04	0.11
661.0	Fetal distress and abnormal forces of labor	0.56	1.14
872.0	Traumatic amputation	0.0	0.15
695.1	Toxic erythema	0.01	0.19
371.0	Inflammation of the eye	0.0	0.11
378.5	Paralytic strabismus	0.0	0.11
523.32	Chronic periodontitis	0.31	0.65
291.8	Alteration of consciousness	0.13	0.28
721.1	Spondylosis without myelopathy	0.06	0.33
442.3	Aneurysm of artery of lower extremity	0.03	0.08
642.1	Preeclampsia and eclampsia	0.06	0.35
81.0	Infection/inflammation of internal prosthetic device; implant; and graft	0.19	0.35
497.0	Bronchitis	0.0	0.27
994.2	Sepsis	0.19	1.04
737.3	Kyphoscoliosis and scoliosis	0.06	0.15
979.0	Adverse drug events and drug allergies	0.07	0.22
184.1	Malignant neoplasm of ovary and other uterine adnexa	0.0	0.03
272.1	Hyperlipidemia	0.82	3.35
189.4	Malignant neoplasm of other urinary organs	0.01	0.13
561.0	Symptoms involving digestive system	3.67	5.13
180.1	Cervical cancer	0.04	0.14
369.0	Infection of the eye	0.07	0.19
599.3	Dysuria	0.2	0.73
586.0	Other disorders of the kidney and ureters	0.06	0.41
752.2	Other specified congenital anomalies of nervous system	0.0	0.03
303.3	Psychogenic disorder	0.09	0.2
38.1	Gram negative septicemia	0.13	0.4
8.6	Viral Enteritis	0.06	0.38
556.1	Ulceration of intestine	0.13	0.44
426.25	Other heart block	0.0	0.04
300.11	Generalized anxiety disorder	0.0	0.05
276.11	Hyperosmolality and/or hypernatremia	0.0	0.19
427.3	Other specified cardiac dysrhythmias	0.66	1.22
327.0	Sleep disorders	0.06	0.37
473.4	Voice disturbance	0.2	0.32
618.5	Prolapse of vaginal vault after hysterectomy	0.0	0.14
450.0	Noninfectious disorders of lymphatic channels	0.16	0.26
600.0	Hyperplasia of prostate	1.61	3.49
296.1	Bipolar	0.07	0.86
528.7	Sialolithiasis	0.0	0.11
320.0	Meningitis	0.06	0.16
292.2	Mild cognitive impairment	0.0	0.11
789.0	Nausea and vomiting	2.36	3.97
483.0	Acute bronchitis and bronchiolitis	0.0	0.18
323.2	Acute (transverse) myelitis	0.0	0.07
597.2	Urinary complications NEC	0.0	0.03
41.1	Staphylococcus infections	0.52	1.03
751.2	Congenital anomalies of urinary system	0.0	0.03
573.5	Jaundice (not of newborn)	0.07	0.29
916.0	Contusion	0.13	0.42
610.1	Cystic mastopathy	0.11	0.52
306.9	Tension headache	0.07	0.24
594.2	Calculus of lower urinary tract	0.06	0.25
187.2	Malignant neoplasm of testis	0.0	0.1
350.1	Abnormal involuntary movements	0.06	0.55
204.22	Myeloid leukemia, chronic	0.0	0.05
353.1	Nerve plexus lesions	0.0	0.07
601.11	Acute prostatitis	0.03	0.13
244.2	Acquired hypothyroidism	0.03	0.07
655.0	Known or suspected fetal abnormality affecting management of mother	1.12	2.78
471.0	Nasal polyps	0.2	0.88
195.0	Cancer, suspected or other	0.13	0.41
394.2	Mitral valve disease	0.71	1.01
797.1	Cardiogenic shock	0.0	0.07
244.1	Secondary hypothyroidism	0.25	0.79
204.4	Multiple myeloma	0.06	0.36
701.4	Keloid scar	0.06	0.42
287.0	Purpura and other hemorrhagic conditions	0.0	0.08
295.3	Psychosis	0.06	0.2
531.4	Peptic ulcer, site unspecified	0.06	0.14
565.0	Anal and rectal conditions	1.63	3.75
727.4	Ganglion and cyst of synovium, tendon, and bursa	0.63	1.21
739.0	Contracture of joint	0.0	0.02
441.0	Vascular insufficiency of intestine	0.03	0.1
430.0	Intracranial hemorrhage	0.0	0.04
509.2	Respiratory insufficiency	0.06	0.67
663.0	Umbilical cord complications during labor and delivery	0.15	0.41
287.31	Primary thrombocytopenia	0.03	0.26
798.1	Chronic fatigue syndrome	0.0	0.31
628.0	Ovarian cyst	0.93	2.0
255.12	Hyperaldosteronism	0.0	0.13
364.0	Corneal opacity and other disorders of cornea	0.0	0.14
418.0	Nonspecific chest pain	4.98	13.59
442.8	Aneurysm of other specified artery	0.0	0.1
695.7	Prurigo and Lichen	0.14	0.37
200.0	Myeloproliferative disease	0.0	0.44
681.5	Cellulitis and abscess of leg, except foot	0.51	1.67
385.5	Tympanosclerosis and middle ear disease related to otitis media	0.0	0.09
250.42	Other abnormal glucose	0.13	0.44
598.0	Abnormal findings on examination of urine	0.83	1.47
362.8	Retinal hemorrhage/ischemia	0.0	0.05
381.9	Otorrhea	0.03	0.09
526.41	Temporomandibular joint disorder, unspecified	0.0	0.09
446.9	Arteritis NOS	0.0	0.13
747.1	Cardiac congenital anomalies	0.0	0.07
586.4	Stricture/obstruction of ureter	0.06	0.28
297.2	Suicide or self-inflicted injury	0.07	0.59
747.12	Valvular heart disease/ heart chambers	0.0	0.09
198.0	Secondary malignant neoplasm	0.18	0.41
740.2	Osteoarthrosis, generalized	0.07	0.2
428.1	Congestive heart failure (CHF) NOS	0.06	1.21
870.0	Open wounds of head; neck; and trunk	0.0	0.05
415.2	Chronic pulmonary heart disease	0.0	0.06
198.3	Secondary malignant neoplasm of digestive systems	0.27	0.57
402.0	Elevated blood pressure reading without diagnosis of hypertension	0.37	0.84
728.7	Fasciitis	0.07	0.2
681.7	Cellulitis and abscess of trunk	0.0	0.18
530.9	Heartburn	0.34	0.98
250.2	Type 2 diabetes	5.05	17.95
332.0	Parkinson's disease	0.13	0.41
907.0	Injuries to the nervous system	0.13	0.55
348.2	Cerebral edema and compression of brain	0.0	0.32
187.8	Neoplasm of uncertain behavior of male genital organs	0.0	0.03
528.11	Stomatitis and mucositis (ulcerative)	0.09	0.17
379.5	Disorders of iris and ciliary body	0.06	0.23
379.9	Pain, swelling or discharge of eye	0.0	0.17
480.11	Pneumococcal pneumonia	0.77	2.03
627.4	Premenopausal menorrhagia	0.05	0.14
698.0	Pruritus and related conditions	0.06	0.39
368.3	Anisometropia	0.02	0.13
540.1	Appendicitis	0.06	0.24
172.2	Other non-epithelial cancer of skin	0.15	3.37
258.0	Iatrogenic endocrine disorders	0.0	0.06
599.6	Oliguria and anuria	0.0	0.08
110.11	Dermatophytosis of nail	0.0	0.08
512.8	Cough	0.83	1.22
427.5	Arrhythmia (cardiac) NOS	0.07	0.31
568.0	Other disorders of peritoneum	0.07	0.15
960.2	Allergy/adverse effect of penicillin	3.19	5.61
701.2	Scar conditions and fibrosis of skin	0.38	0.73
512.7	Shortness of breath	0.77	2.68
573.0	Other disorders of liver	0.42	0.81
250.23	Type 2 diabetes with ophthalmic manifestations	0.2	2.13
145.0	Cancer of mouth	0.0	0.08
288.11	Neutropenia	0.71	1.0
561.2	Flatulence	0.5	0.89
250.5	Glycosuria or Acetonuria	0.03	0.07
369.5	Conjunctivitis, infectious	0.0	0.21
389.1	Sensorineural hearing loss	0.07	0.3
427.6	Premature beats	0.12	0.27
681.6	Cellulitis and abscess of foot, toe	0.51	1.67
830.0	Dislocation	0.26	0.87
427.7	Tachycardia NOS	0.4	0.82
646.0	Other complications of pregnancy NEC	0.59	1.89
772.0	Symptoms of the muscles	0.0	0.19
221.0	Benign neoplasm of other female genital organs	0.0	0.07
585.31	Renal dialysis	0.13	0.55
286.7	Other and unspecified coagulation defects	0.11	0.25
761.0	Cervicalgia	0.13	0.5
619.3	Noninflammatory disorders of cervix	0.64	1.23
613.7	Other signs and symptoms in breast	0.06	0.23
395.3	Nonrheumatic tricuspid valve disorders	0.02	0.08
740.9	Osteoarthrosis NOS	0.52	2.02
801.0	Fracture of ankle and foot	0.0	0.1
755.1	Congenital deformities of feet	0.0	0.06
710.19	Unspecified osteomyelitis	0.0	0.05
300.8	Acute reaction to stress	0.04	0.12
159.2	Malignant neoplasm of small intestine, including duodenum	0.0	0.06
571.81	Portal hypertension	0.11	0.27
703.1	Ingrowing nail	0.1	0.24
626.13	Irregular menstrual cycle	0.44	0.76
687.2	Localized superficial swelling, mass, or lump	0.05	0.14
681.1	Cellulitis and abscess of fingers/toes	0.13	0.27
313.3	Autism	0.0	0.06
853.0	Complication of colostomy or enterostomy	0.08	0.18
444.1	Arterial embolism and thrombosis of lower extremity artery	0.0	0.21
279.7	Other immunological findings	0.0	0.16
557.0	Intestinal malabsorption (non-celiac)	0.0	0.19
276.8	Polydipsia	0.02	0.14
366.2	Senile cataract	1.92	5.42
756.5	Congenital osteodystrophies	0.01	0.07
871.0	Open wounds of extremities	0.38	1.32
915.0	Superficial injury without mention of infection	0.32	1.35
654.2	Rhesus isoimmunization in pregnancy	0.03	0.11
279.11	Deficiency of humoral immunity	0.0	0.04
41.2	Streptococcus infection	0.2	0.6
758.1	Chromosomal anomalies	0.0	0.06
586.11	Small kidney	0.0	0.12
242.0	Thyrotoxicosis with or without goiter	0.43	0.69
714.1	Rheumatoid arthritis	0.45	1.1
426.23	Second degree AV block	0.07	0.19
618.6	Vaginal enterocele, congenital or acquired	0.0	0.19
531.2	Gastric ulcer	1.21	1.54
384.4	Perforation of tympanic membrane	0.09	1.09
687.4	Disturbance of skin sensation	0.38	1.15
376.0	Disorders of the orbit	0.0	0.04
586.2	Cyst of kidney, acquired	0.32	0.63
456.0	Chronic venous insufficiency [CVI]	0.01	0.16
535.1	Acute gastritis	0.21	0.62
495.0	Asthma	5.07	9.78
290.1	Dementias	0.0	0.42
589.0	Abnormal results of function study of kidney	0.0	0.09
599.1	Urinary obstruction	0.0	0.07
226.0	Benign neoplasm of thyroid glands	0.0	0.09
516.1	Hemoptysis	0.51	0.96
740.12	Osteoarthrosis, localized, secondary	0.05	0.13
701.6	Acquired acanthosis nigricans	0.01	0.06
382.0	Otalgia	0.0	0.1
282.9	Other hereditary hemolytic anemias	0.03	0.14
961.0	Poisoning by other anti-infectives	0.12	0.3
729.0	Other disorders of soft tissues	0.07	0.43
290.3	Other persistent mental disorders due to conditions classified elsewhere	0.0	0.06
261.4	Vitamin D deficiency	0.13	1.43
782.3	Edema	0.32	0.62
602.0	Other disorders of prostate	0.2	0.39
870.1	Open wound or laceration of eye or eyelid	0.06	0.18
728.2	Laxity of ligament or hypermobility syndrome	0.04	0.08
270.32	Paraproteinemia	0.0	0.18
859.0	Complication due to other implant and internal device	0.46	0.96
427.9	Palpitations	0.93	1.59
174.3	Neoplasm of uncertain behavior of breast	0.0	0.08
202.2	Non-Hodgkins lymphoma	0.21	0.49
790.1	Elevated sedimentation rate	0.0	0.07
691.0	Congenital anomalies of skin	0.0	0.02
204.0	Leukemia	0.0	0.14
394.7	Disease of tricuspid valve	0.19	0.45
352.1	Trigeminal nerve disorders [CN5]	0.08	0.21
930.0	Allergic reaction to food	0.0	0.17
425.1	Primary/intrinsic cardiomyopathies	0.06	0.53
502.0	Postinflammatory pulmonary fibrosis	0.11	0.43
526.1	Cysts of the jaws	0.04	0.1
287.3	Thrombocytopenia	0.28	0.52
870.2	Open wound of ear	0.0	0.07
364.41	Keratoconus	0.0	0.09
276.14	Hypopotassemia	0.19	0.67
530.0	Diseases of esophagus	0.11	0.27
8.5	Bacterial enteritis	0.57	1.22
973.0	Poisoning by agents primarily affecting the gastrointestinal system	0.0	0.08
674.0	Other complications of the puerperium NEC	0.07	0.24
427.42	Cardiac arrest	0.13	0.59
715.2	Ankylosing spondylitis	0.0	0.2
71.1	HIV infection, symptomatic	0.02	0.36
381.2	Eustachian tube disorders	0.0	0.07
292.1	Aphasia/speech disturbance	0.06	0.59
446.4	Wegener's granulomatosis	0.0	0.05
279.1	Immunity deficiency	0.0	0.06
972.0	Poisoning by agents primarily affecting the cardiovascular system	0.0	0.1
726.0	Peripheral enthesopathies and allied syndromes	1.69	3.17
433.11	Occlusion of cerebral arteries, with cerebral infarction	0.02	0.06
253.1	Pituitary hyperfunction	0.0	0.15
870.3	Other open wound of head and face	0.32	0.88
642.0	Hypertension complicating pregnancy, childbirth, and the puerperium	0.25	0.74
560.1	Paralytic ileus	0.07	0.29
348.0	Other conditions of brain	0.04	0.1
694.1	Vitiligo	0.02	0.14
592.13	Chronic interstitial cystitis	0.0	0.11
276.41	Acidosis	0.19	0.76
8.52	Intestinal infection due to C. difficile	0.06	0.24
317.11	Alcoholic liver damage	0.12	0.36
380.0	Disorders of external ear	0.06	0.18
751.11	Congenital anomalies of female genital organs	0.06	0.14
496.21	Obstructive chronic bronchitis	0.07	1.0
603.1	Hydrocele	0.07	0.44
531.1	Hemorrhage from gastrointestinal ulcer	0.18	0.28
199.4	Neurofibromatosis	0.0	0.07
157.0	Pancreatic cancer	0.1	0.21
528.3	Cellulitis and abscess of oral soft tissues	0.0	0.09
756.3	Congenital anomalies of muscle, tendon, fascia, and connective tissue	0.0	0.04
647.0	Infectious and parasitic complications affecting pregnancy	0.0	0.13
448.0	Disease of capillaries	0.0	0.06
604.1	Redundant prepuce and phimosis/BXO	0.33	0.8
368.9	Subjective visual disturbances	0.13	0.35
745.0	Pain in joint	0.13	0.53
458.9	Hypotension NOS	0.83	1.34
250.41	Impaired fasting glucose	0.04	0.22
443.7	Peripheral angiopathy in diseases classified elsewhere	0.06	0.25
791.0	Gangrene	0.18	0.25
530.3	Stricture and stenosis of esophagus	0.34	0.66
158.0	Neoplasm of unspecified nature of digestive system	0.13	0.36
241.1	Nontoxic uninodular goiter	0.11	0.46
686.3	Pilonidal cyst	0.11	0.21
727.1	Synovitis and tenosynovitis	0.51	0.9
716.9	Arthropathy NOS	2.88	8.35
362.0	Other retinal disorders	0.26	0.68
286.5	Hemorrhagic disorder due to intrinsic circulating anticoagulants	0.0	0.03
339.0	Other headache syndromes	1.21	3.55
532.0	Dysphagia	1.98	2.69
578.9	Hemorrhage of gastrointestinal tract	1.87	2.31
194.0	Cancer of other endocrine glands	0.0	0.1
250.24	Type 2 diabetes with neurological manifestations	0.13	0.51
743.9	Osteopenia or other disorder of bone and cartilage	0.05	0.13
333.1	Essential tremor	0.0	0.08
193.0	Thyroid cancer	0.1	0.19
275.5	Disorders of calcium/phosphorus metabolism	0.0	0.48
429.2	Abnormal function study of cardiovascular system	0.06	0.46
218.2	Other benign neoplasm of uterus	0.0	0.27
250.11	Type 1 diabetes with ketoacidosis	0.0	0.14
611.3	Lump or mass in breast	0.27	0.6
182.0	Malignant neoplasm of uterus	0.27	0.48
785.0	Abdominal pain	10.52	15.06
195.1	Malignant neoplasm, other	2.5	5.03
793.0	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	0.0	0.07
727.6	Rupture of tendon, nontraumatic	0.0	0.04
352.0	Disorders of other cranial nerves	0.0	0.04
433.3	Cerebral ischemia	0.19	0.78
594.8	Renal colic	0.49	0.7
250.12	Type 1 diabetes with renal manifestations	0.0	0.1
614.3	Pelvic inflammatory disease (PID)	0.04	0.13
441.1	Acute vascular insufficiency of intestine	0.03	0.14
286.12	Congenital deficiency of other clotting factors (including factor VII)	0.0	0.17
750.21	Congenital anomalies of intestine	0.0	0.1
189.11	Malignant neoplasm of kidney, except pelvis	0.1	0.3
803.3	Fracture of clavicle or scapula	0.0	0.07
947.0	Urticaria	0.06	0.34
318.0	Tobacco use disorder	2.63	8.78
754.0	Congenital musculoskeletal deformities of spine	0.0	0.08
396.0	Abnormal heart sounds	0.21	0.35
509.8	Dependence on respirator [Ventilator] or supplemental oxygen	0.08	0.19
564.9	Personal history of diseases of digestive system	3.07	5.71
571.8	Liver abscess and sequelae of chronic liver disease	0.13	0.24
578.2	Blood in stool	0.75	0.99
645.0	Late pregnancy and failed induction	0.25	0.55
375.2	Epiphora	0.21	0.39
276.5	Hypovolemia	0.58	1.23
723.0	Other disorders of cervical region	0.0	0.24
735.21	Hammer toe (acquired)	0.13	0.56
362.6	Peripheral retinal degenerations	0.01	0.1
558.0	Noninfectious gastroenteritis	2.45	5.1
529.0	Diseases and other conditions of the tongue	0.09	0.31
850.0	Hemorrhage or hematoma complicating a procedure	1.35	1.63
133.0	Arthropod-borne diseases	0.0	1.12
371.1	Uveitis, noninfectious or NOS	0.0	0.46
703.0	Diseases of nail, NOS	0.0	0.1
732.1	Juvenile osteochondrosis	0.0	0.08
766.0	Neuralgia, neuritis, and radiculitis NOS	0.0	0.13
627.1	Postmenopausal bleeding	2.09	2.48
623.0	Hypertrophy of female genital organs	0.27	0.73
174.1	Breast cancer [female]	0.25	0.6
758.0	Chromosomal anomalies and genetic disorders	0.0	0.03
289.3	Personal history of diseases of blood and blood-forming organs	0.04	0.26
190.0	Cancer of eye	0.0	0.05
773.0	Pain in limb	0.0	0.68
368.1	Amblyopia	0.06	0.19
704.1	Alopecia	0.0	0.18
364.9	Cornea replaced by transplant	0.0	0.11
528.6	Leukoplakia of oral mucosa	0.0	0.11
430.2	Intracerebral hemorrhage	0.21	0.45
70.9	Hepatitis NOS	0.07	0.3
300.9	Posttraumatic stress disorder	0.0	0.21
180.3	Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia]	0.42	1.36
840.3	Joint/ligament sprain	0.0	0.05
381.3	Mastoiditis & related conditions	0.0	0.04
530.5	Disorders of esophageal motility	0.14	0.25
451.2	Phlebitis and thrombophlebitis of lower extremities	0.29	1.13
255.0	Disorders of adrenal glands	0.03	0.13
345.1	Epilepsy	0.03	0.14
601.12	Chronic prostatitis	0.0	0.27
427.12	Paroxysmal ventricular tachycardia	0.07	0.39
374.0	Other disorders of eyelids	0.49	0.98
530.12	Ulcer of esophagus	0.14	1.54
213.0	Benign neoplasm of bone and articular cartilage	0.03	0.18
272.13	Mixed hyperlipidemia	0.0	0.18
964.1	Anticoagulants causing adverse effects	0.03	0.15
736.2	Acquired deformities of finger	0.0	0.13
368.0	Visual disturbances	0.19	0.54
530.1	Esophagitis, GERD and related diseases	1.36	2.9
716.2	Unspecified monoarthritis	1.88	5.69
624.2	Atrophy of female genital tract	0.0	0.14
741.3	Difficulty in walking	0.0	0.14
430.3	Subdural hemorrhage	0.04	0.21
614.52	Vaginitis and vulvovaginitis	0.0	0.13
433.31	Transient cerebral ischemia	0.32	0.63
613.9	Breast disorder NOS	0.0	0.1
635.3	Placenta previa and abruptio placenta	0.32	0.99
275.3	Disorders of magnesium metabolism	0.0	0.2
800.3	Fracture of tibia and fibula	0.02	0.14
426.21	First degree AV block	0.07	0.43
280.1	Iron deficiency anemias, unspecified or not due to blood loss	1.45	5.41
608.0	Other disorders of male genital organs	0.26	0.85
593.0	Hematuria	3.94	4.83
504.0	Other alveolar and parietoalveolar pneumonopathy	0.06	0.21
618.0	Genital prolapse	0.0	0.12
574.1	Cholelithiasis	1.26	2.52
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	0.0	0.1
557.1	Celiac disease	0.0	0.65
80.0	Postoperative infection	0.7	1.31
315.0	Develomental delays and disorders	0.0	0.12
565.1	Anal and rectal polyp	1.5	2.32
242.1	Graves' disease	0.13	0.35
704.8	Other specified diseases of hair and hair follicles	0.0	0.03
614.4	Inflammatory diseases of uterus, except cervix	0.04	0.21
636.3	Hemorrhage in early pregnancy	0.22	0.58
411.3	Angina pectoris	2.01	8.28
594.3	Calculus of ureter	0.4	0.91
426.24	Atrioventricular block, complete	0.07	0.22
735.2	Acquired toe deformities	0.25	0.62
447.1	Stricture of artery	0.0	0.26
958.0	Certain early complications of trauma or procedure	0.0	0.14
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	0.07	0.17
613.5	Mastodynia	0.01	0.06
153.2	Colon cancer	0.45	0.96
369.2	Eye infection, viral	0.03	0.07
560.3	Peritoneal or intestinal adhesions	0.14	0.37
809.0	Fracture of unspecified bones	0.0	0.03
342.0	Hemiplegia	0.26	0.84
191.0	Manlignant and unknown neoplasms of brain and nervous system	0.03	0.09
291.1	Transient mental disorders due to conditions classified elsewhere	0.04	0.18
610.4	Benign neoplasm of breast	0.38	0.7
535.8	Other specified gastritis	2.31	3.81
344.0	Other paralytic syndromes	0.13	0.24
540.0	Appendiceal conditions	0.03	0.17
575.7	Other disorders of gallbladder	0.14	0.43
272.11	Hypercholesterolemia	6.41	18.28
250.7	Diabetic retinopathy	0.2	1.7
512.1	Wheezing	0.0	0.18
214.0	Lipoma	0.13	0.51
751.22	Other specified congenital anomalies of kidney	0.0	0.13
800.2	Fracture of unspecified part of femur	0.0	0.03
172.11	Melanomas of skin	0.01	0.81
358.1	Myasthenia gravis	0.0	0.13
411.9	Other acute and subacute forms of ischemic heart disease	0.07	0.86
752.11	Spina bifida	0.0	0.07
443.1	Raynaud's syndrome	0.21	0.44
340.1	Migrain with aura	0.0	0.1
173.0	Neoplasm of uncertain behavior of skin	0.0	0.05
535.6	Duodenitis	1.17	2.64
473.0	Diseases of the larynx and vocal cords	0.33	0.51
427.61	Supraventricular premature beats	0.0	0.07
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	0.0	0.04
722.6	Degeneration of intervertebral disc	0.39	1.06
707.0	Chronic ulcer of skin	0.19	0.53
727.5	Rupture of synovium	0.0	0.22
592.12	Chronic cystitis	0.07	0.3
750.13	Congenital anomalies of mouth/tongue	0.0	0.06
733.4	Aseptic necrosis of bone	0.0	0.06
447.0	Other disorders of arteries and arterioles	0.06	0.2
578.1	Hematemesis	0.54	0.88
521.1	Dental caries	0.32	3.45
304.0	Adjustment reaction	0.07	0.2
357.0	Inflammatory and toxic neuropathy	0.32	0.59
331.0	Other cerebral degenerations	0.0	0.11
535.2	Atrophic gastritis	0.07	0.28
726.2	Synoviopathy	0.0	0.17
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	0.0	0.1
555.1	Regional enteritis	0.14	0.61
723.1	Torticollis	0.0	0.04
580.14	Chronic glomerulonephritis, NOS	0.06	0.35
560.2	Impaction of intestine	0.03	0.12
513.4	Hyperventilation	0.0	0.14
394.0	Rheumatic disease of the heart valves	0.06	0.38
296.0	Mood disorders	0.0	0.05
198.2	Secondary malignancy of respiratory organs	0.33	0.83
464.0	Acute sinusitis	0.04	0.13
282.5	Sickle cell anemia	0.0	5.05
386.9	Dizziness and giddiness (Light-headedness and vertigo)	0.96	2.15
540.11	Acute appendicitis	0.33	0.59
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	0.0	0.26
514.0	Abnormal findings examination of lungs	0.57	0.92
512.9	Other dyspnea	0.06	0.35
427.11	Paroxysmal supraventricular tachycardia	0.4	0.75
359.1	Muscular dystrophies	0.0	0.05
327.41	Organic or persistent insomnia	0.0	0.08
380.1	Otitis externa	0.0	0.17
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	0.0	0.06
290.16	Vascular dementia	0.0	0.15
454.0	Varicose veins	0.07	0.18
10.0	Tuberculosis	0.04	0.82
742.9	Other derangement of joint	0.06	0.24
351.0	Other peripheral nerve disorders	2.3	3.59
749.0	Congenital anomalies of face and neck	0.06	0.14
854.0	Complications of cardiac/vascular device, implant, and graft	0.39	1.14
599.2	Retention of urine	0.79	2.29
780.0	Hypothermia/Chills	0.0	0.12
836.0	Traumatic arthropathy	0.0	0.13
475.0	Chronic sinusitis	0.53	0.79
706.2	Sebaceous cyst	1.09	2.29
155.1	Malignant neoplasm of liver, primary	0.0	0.2
480.2	Viral pneumonia	0.0	0.03
528.12	Oral aphthae	0.0	0.04
368.4	Visual field defects	0.0	0.16
442.2	Aneurysm of iliac artery	0.0	0.03
686.1	Carbuncle and furuncle	0.13	1.37
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	0.0	0.08
292.4	Altered mental status	0.13	0.83
41.4	E. coli	0.89	1.2
70.0	Viral hepatitis	0.03	0.97
574.2	Calculus of bile duct	0.2	0.78
610.3	Fibrosclerosis of breast	0.04	0.13
508.0	Pulmonary collapse; interstitial and compensatory emphysema	0.19	0.75
720.0	Spinal stenosis	0.19	0.31
575.6	Cholesterolosis of gallbladder	0.0	0.18
374.3	Ptosis of eyelid	0.21	0.6
197.0	Chemotherapy	3.1	5.79
202.21	Nodular lymphoma	0.0	0.11
375.0	Disorders of lacrimal system	0.45	1.01
580.32	Nephritis and nephropathy with pathological lesion	0.06	0.18
288.0	Diseases of white blood cells	0.0	0.22
535.0	Gastritis and duodenitis	4.93	7.22
420.22	Chronic pericarditis	0.0	0.04
260.0	Protein-calorie malnutrition	0.0	0.09
496.1	Emphysema	0.17	0.63
433.21	Cerebral artery occlusion, with cerebral infarction	0.26	0.72
282.8	Other hemoglobinopathies	0.03	1.11
346.1	Nonspecific abnormal findings on radiological and other examination of skull and head	0.0	0.05
218.1	Uterine leiomyoma	2.62	10.99
509.1	Respiratory failure	0.06	0.77
70.3	Viral hepatitis C	0.09	0.56
411.1	Unstable angina (intermediate coronary syndrome)	0.92	3.3
420.2	Pericarditis	0.28	0.59
389.0	Hearing loss	0.51	1.08
965.0	Poisoning by analgesics, antipyretics, and antirheumatics	1.39	2.72
620.0	Dysplasia of female genital organs	0.0	0.04
315.1	Learning disorder	0.0	0.17
612.3	Congenital anomalies of breast	0.0	0.13
204.21	Myeloid leukemia, acute	0.0	0.1
465.2	Acute pharyngitis	0.25	0.35
519.2	Respiratory complications	0.05	0.13
377.3	Optic neuritis/neuropathy	0.03	0.08
465.4	Acute laryngitis and tracheitis	0.0	0.05
803.2	Fracture of radius and ulna	0.0	0.2
317.1	Alcoholism	0.39	2.7
524.3	Anomalies of tooth position/malocclusion	0.04	0.17
530.14	Reflux esophagitis	1.69	3.62
617.0	Disorders secondary to childbirth, surgery, trauma	0.08	0.2
592.1	Cystitis	0.27	0.63
610.2	Fibroadenosis of breast	0.06	0.13
473.1	Chronic laryngitis	0.0	0.07
388.0	Other disorders of ear	0.02	0.07
170.1	Bone cancer	0.0	0.08
592.2	Urethritis and urethral syndrome	0.0	0.07
707.1	Decubitus ulcer	0.0	0.08
571.6	Primary biliary cirrhosis	0.0	0.11
695.81	Erythema nodosum	0.0	0.06
394.3	Aortic valve disease	0.28	0.46
597.0	Other disorders of urethra and urinary tract	0.1	0.27
145.3	Cancer of major salivary glands	0.0	0.04
603.0	Other disorders of testis	0.07	0.35
215.0	Other benign neoplasm of connective and other soft tissue	0.19	0.39
586.3	Vascular disorders of kidney/hypertrophy	0.0	0.06
803.1	Fracture of humerus	0.0	0.06
495.2	Asthma with exacerbation	0.0	0.35
618.2	Uterine/Uterovaginal prolapse	0.54	1.46
295.1	Schizophrenia	0.19	0.9
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	0.2	0.65
253.7	Other disorders of neurohypophysis	0.0	0.11
765.0	Cervical radiculitis	0.06	0.2
506.0	Empyema and pneumothorax	0.06	0.42
323.0	Encephalitis	0.0	0.09
653.0	Problems associated with amniotic cavity and membranes	0.39	1.1
427.1	Paroxysmal tachycardia, unspecified	0.0	0.03
643.0	Excessive vomiting in pregnancy	0.02	0.14
411.41	Aneurysm and dissection of heart	0.07	0.3
110.12	Althete's foot	0.0	0.07
401.3	Other hypertensive complications	0.0	0.16
